Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-03-15 00:00:00,47.66,78.85,9.62,17.59,29.11,17.40,7.89,0.75,26.48,0.53,1.04,0.99,NA,0.71,1.15,25.67,37.02,0.39,82.15,0.00,0.00,49.77,NA,NA
2025-03-16 00:00:00,45.06,75.31,10.55,24.43,36.90,15.74,6.80,0.84,23.86,0.59,1.15,1.08,NA,0.76,1.48,25.45,31.09,0.40,75.67,0.00,0.00,45.46,NA,NA
2025-03-17 00:00:00,47.44,78.47,9.51,19.21,30.85,17.93,7.88,0.79,23.47,0.62,1.12,1.11,NA,0.77,1.70,25.47,27.12,0.34,84.68,0.00,0.00,42.13,NA,NA
2025-03-18 00:00:00,46.08,79.10,10.56,19.35,31.82,17.15,7.64,0.78,22.62,0.61,1.19,1.17,NA,0.85,1.77,24.75,44.34,0.37,88.19,0.00,0.00,50.99,NA,NA
2025-03-19 00:00:00,38.06,73.69,10.25,16.95,29.20,17.34,6.45,0.75,21.27,0.47,1.07,0.97,NA,0.66,0.95,24.51,40.09,0.46,80.94,0.00,0.00,57.60,NA,NA
2025-03-20 00:00:00,50.79,77.05,8.55,7.35,17.88,18.60,6.12,0.64,19.72,0.42,0.98,0.90,NA,0.63,0.80,24.69,48.03,0.45,76.29,0.00,0.00,72.14,NA,NA
2025-03-21 00:00:00,39.21,71.66,9.00,5.97,16.97,18.99,6.12,0.78,18.18,0.53,1.11,1.07,NA,0.76,1.40,23.59,53.02,0.43,90.71,0.00,0.00,30.06,NA,NA
2025-03-22 00:00:00,42.06,76.93,9.00,6.00,16.99,18.95,7.96,0.86,15.66,0.50,1.15,1.12,NA,0.76,1.70,20.48,65.57,0.87,45.16,0.00,0.00,0.00,NA,NA
2025-03-23 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-03-24 00:00:00,43.92,75.60,8.99,5.97,16.96,18.99,6.78,0.82,24.02,0.59,1.12,1.17,NA,0.81,1.89,25.05,50.31,0.51,73.75,0.00,0.00,55.98,NA,NA
2025-03-25 00:00:00,46.03,76.46,8.89,5.94,16.83,19.02,6.53,0.84,24.62,0.61,1.23,1.22,NA,0.84,1.93,24.19,49.50,0.86,84.62,0.00,0.00,46.55,NA,NA
2025-03-26 00:00:00,42.50,75.23,8.90,5.94,16.84,19.01,6.91,0.93,28.32,0.63,1.21,1.21,NA,0.91,2.11,25.18,41.61,0.90,74.42,0.00,0.00,54.79,NA,NA
2025-03-27 00:00:00,41.98,75.56,8.98,5.96,16.94,19.00,7.83,0.87,28.51,0.65,1.14,1.34,NA,1.08,2.54,25.76,36.22,0.98,91.23,0.00,0.00,36.36,NA,NA
2025-03-28 00:00:00,53.84,82.07,9.13,14.63,25.97,18.00,5.50,0.99,15.79,0.76,1.15,1.36,NA,1.00,2.93,26.08,36.61,0.71,92.17,0.00,0.00,17.31,NA,NA
2025-03-29 00:00:00,48.15,78.85,11.72,24.66,38.44,16.67,8.18,0.98,11.62,0.71,1.09,1.20,NA,0.89,2.30,27.40,35.85,0.65,79.87,0.00,0.00,49.51,NA,NA
2025-03-30 00:00:00,44.53,77.64,9.45,19.17,30.94,16.89,7.49,0.84,11.10,0.62,1.09,1.09,NA,0.76,1.54,26.63,32.30,0.56,77.46,0.00,0.00,48.67,NA,NA
2025-03-31 00:00:00,41.01,75.63,9.86,20.16,32.01,16.80,8.08,0.80,11.09,0.64,1.12,1.17,NA,0.79,1.78,25.55,29.64,0.57,81.41,0.00,0.00,45.50,NA,NA
2025-04-01 00:00:00,42.26,74.93,9.50,14.40,25.90,17.58,6.86,0.67,11.08,0.45,1.03,0.90,NA,0.62,0.48,22.30,50.47,0.67,81.06,0.00,0.00,12.59,NA,NA
2025-04-02 00:00:00,56.06,92.49,6.24,5.16,13.41,19.61,5.93,0.66,11.08,0.39,0.94,0.89,NA,0.62,0.73,25.52,42.42,2.87,78.24,0.00,0.00,101.71,NA,NA
2025-04-03 00:00:00,36.97,74.58,8.94,5.95,16.89,19.00,5.42,0.75,11.08,0.45,1.02,0.94,NA,0.65,0.76,23.13,58.98,0.44,75.45,0.00,0.00,33.33,NA,NA
2025-04-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-04-05 00:00:00,57.17,98.26,6.22,5.16,13.38,19.62,14.42,0.79,13.05,0.55,0.99,1.15,NA,0.86,2.00,26.66,41.33,0.47,74.91,0.00,0.00,108.53,NA,NA
2025-04-06 00:00:00,43.15,76.13,9.02,5.98,17.00,18.99,16.04,0.88,11.09,0.58,1.05,1.15,NA,0.86,1.81,25.79,43.74,0.98,78.96,0.00,0.00,57.87,NA,NA
2025-04-07 00:00:00,42.42,76.23,9.02,5.97,16.99,18.99,16.29,0.85,11.08,0.70,1.12,1.30,NA,0.92,2.68,24.18,46.02,1.56,75.38,0.00,0.00,19.65,NA,NA
2025-04-08 00:00:00,41.33,80.06,0.77,1.86,4.02,22.17,14.56,0.74,23.85,0.51,1.00,1.05,NA,0.73,1.49,27.58,38.46,0.51,74.44,0.00,0.00,123.53,NA,NA
2025-04-09 00:00:00,42.39,74.37,8.99,5.96,16.95,19.00,16.41,0.84,29.84,0.59,1.06,1.17,NA,0.89,1.85,24.73,44.43,0.49,78.47,0.00,0.00,61.84,NA,NA
2025-04-10 00:00:00,51.48,81.60,8.95,5.96,16.90,19.00,15.85,0.81,22.75,0.56,1.06,1.14,NA,0.77,1.92,24.53,45.42,0.65,77.99,0.00,0.00,43.95,NA,NA
2025-04-11 00:00:00,51.66,81.56,13.30,17.18,33.62,17.20,12.02,1.11,22.47,0.91,1.24,1.79,NA,1.63,4.70,25.00,42.37,0.62,74.55,0.00,0.00,69.39,NA,NA
2025-04-12 00:00:00,62.41,94.07,37.61,44.79,86.91,14.63,7.92,1.34,20.74,1.12,1.39,2.74,NA,3.63,8.74,28.23,23.93,0.59,69.31,0.00,0.00,117.01,NA,NA
2025-04-13 00:00:00,46.12,78.15,14.21,28.00,44.91,15.97,8.90,0.73,23.09,0.90,1.31,1.69,NA,1.80,3.99,26.11,30.34,0.45,81.27,0.00,0.00,66.31,NA,NA
2025-04-14 00:00:00,50.16,92.74,7.48,24.13,34.20,16.49,9.67,0.85,26.90,0.53,0.97,1.05,NA,0.78,1.65,25.56,31.62,0.92,79.03,0.00,0.00,56.05,NA,NA
2025-04-15 00:00:00,50.37,73.12,7.68,26.68,37.01,16.21,7.31,0.79,19.18,0.66,1.03,1.18,NA,0.86,2.29,24.75,38.37,0.87,78.68,0.00,0.00,51.87,NA,NA
2025-04-16 00:00:00,79.42,109.48,8.86,27.03,38.65,16.91,7.78,0.82,21.86,0.58,0.95,1.17,NA,0.85,2.43,27.75,41.87,1.78,76.87,0.00,0.00,114.53,NA,NA
2025-04-17 00:00:00,47.83,79.76,8.08,23.50,34.99,17.29,8.05,0.88,20.58,0.66,1.05,1.29,NA,1.03,2.52,25.15,48.73,0.79,76.37,0.00,0.00,63.23,NA,NA
2025-04-18 00:00:00,55.80,78.56,6.67,21.52,30.83,16.90,7.76,0.70,26.29,0.65,1.05,1.13,NA,0.83,1.68,26.15,50.89,1.48,81.11,0.00,0.00,66.33,NA,NA
2025-04-19 00:00:00,83.20,114.56,0.22,6.03,5.99,20.90,7.17,0.89,24.13,0.81,1.11,1.60,NA,1.62,4.27,27.61,44.61,1.30,82.54,0.00,0.00,109.76,NA,NA
2025-04-20 00:00:00,58.64,83.68,6.49,9.34,17.43,15.16,9.75,0.87,26.39,0.93,1.16,1.45,NA,1.28,2.53,26.43,48.27,1.46,74.56,0.00,0.00,44.31,NA,NA
2025-04-21 00:00:00,55.29,84.28,7.44,11.05,18.26,6.79,9.12,0.85,24.34,0.72,0.82,1.11,NA,0.87,0.92,26.50,47.77,1.11,76.81,0.00,0.00,61.29,NA,NA
2025-04-22 00:00:00,54.92,83.36,6.91,11.47,17.71,5.97,8.45,0.75,26.55,0.61,0.77,1.09,NA,0.83,0.90,27.91,42.33,0.94,71.69,0.00,0.00,95.52,NA,NA
2025-04-23 00:00:00,65.81,94.60,7.54,10.76,18.54,10.41,6.77,0.76,21.27,0.57,0.76,1.11,NA,0.75,0.85,31.02,29.07,0.82,72.81,0.00,0.00,120.40,NA,NA
2025-04-24 00:00:00,54.67,83.17,7.49,11.95,19.76,9.87,9.49,0.79,15.59,0.57,0.76,1.02,NA,0.84,0.86,28.53,33.88,0.54,77.40,0.00,0.00,74.82,NA,NA
2025-04-25 00:00:00,58.70,84.70,7.38,11.87,19.56,9.37,9.57,0.73,16.60,0.56,0.72,1.03,NA,0.87,0.92,27.84,36.30,0.79,71.44,0.00,0.00,71.80,NA,NA
2025-04-26 00:00:00,64.84,88.06,6.92,11.04,20.07,8.43,9.93,0.82,17.75,0.63,0.74,1.04,NA,0.85,0.90,26.93,39.57,0.53,68.27,0.00,0.00,55.38,NA,NA
2025-04-27 00:00:00,54.56,87.69,7.79,11.54,21.60,7.96,8.65,0.57,11.09,0.60,0.77,1.06,NA,0.86,0.92,24.16,60.96,1.03,76.94,0.00,0.00,38.69,NA,NA
2025-04-28 00:00:00,44.66,76.44,8.06,12.34,19.84,8.01,9.24,0.73,16.33,0.52,0.73,1.06,NA,0.85,0.92,26.13,45.22,1.97,76.67,0.00,0.00,77.78,NA,NA
2025-04-29 00:00:00,43.28,75.37,8.00,12.74,20.51,7.83,9.88,0.75,13.12,0.60,0.74,1.06,NA,0.87,0.92,26.29,44.14,2.31,77.29,0.00,0.00,69.92,NA,NA
2025-04-30 00:00:00,55.31,85.05,7.82,12.06,19.71,8.23,8.32,0.71,13.90,0.63,0.75,1.08,NA,0.85,0.94,27.06,41.66,1.69,73.29,0.00,0.00,75.55,NA,NA
2025-05-01 00:00:00,44.92,76.99,7.81,12.14,19.44,8.49,9.11,0.68,13.67,0.64,0.79,1.13,NA,0.84,0.96,25.90,51.70,0.94,71.97,0.00,0.00,79.65,NA,NA
2025-05-02 00:00:00,59.12,85.66,8.38,12.78,20.79,9.97,8.14,0.70,21.97,0.68,0.81,1.10,NA,0.88,1.01,27.07,44.87,1.05,78.03,0.00,0.00,112.02,NA,NA
2025-05-03 00:00:00,44.19,73.88,8.98,13.20,20.54,10.25,9.38,0.71,28.70,0.67,0.78,1.08,NA,0.90,0.99,25.15,43.96,0.77,69.98,0.00,0.00,93.90,NA,NA
2025-05-04 00:00:00,58.96,93.89,9.67,13.57,19.95,10.81,8.59,0.56,27.01,0.64,0.77,1.11,NA,0.90,1.00,24.64,52.50,1.00,85.78,0.00,0.00,79.02,NA,NA
2025-05-05 00:00:00,46.17,76.13,7.88,11.71,19.89,9.57,8.92,0.81,29.28,0.65,0.75,1.05,NA,0.87,0.92,25.47,48.35,0.71,84.90,0.00,0.00,83.69,NA,NA
2025-05-06 00:00:00,44.16,79.71,8.43,11.97,21.22,8.72,9.00,0.67,32.48,0.66,0.75,1.07,NA,0.84,0.93,23.90,50.26,1.09,78.40,0.00,0.00,83.07,NA,NA
2025-05-07 00:00:00,40.00,77.74,8.45,11.76,19.47,7.55,9.02,0.60,27.72,0.65,0.72,1.05,NA,0.82,0.92,24.05,44.92,2.02,74.49,0.00,0.00,33.57,NA,NA
