Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-14 00:00:00,45.84,NA,9.63,19.42,12.34,NA,6.10,1.44,11.48,0.00,0.04,0.04,NA,NA,NA,22.64,65.62,0.87,76.94,NA,NA,97.16,714.31,0.65
2025-01-15 00:00:00,31.08,NA,10.19,20.25,12.77,NA,6.62,0.90,12.29,0.00,0.04,0.04,NA,NA,NA,22.62,66.20,0.83,70.77,NA,NA,81.40,715.07,0.66
2025-01-16 00:00:00,44.45,NA,9.78,19.65,12.46,NA,6.07,1.02,11.84,0.00,0.04,0.04,NA,NA,NA,22.86,65.36,0.72,96.02,NA,NA,83.64,714.71,0.57
2025-01-17 00:00:00,62.92,NA,9.94,19.89,12.58,NA,6.30,1.25,12.07,0.00,0.04,0.04,NA,NA,NA,22.73,62.49,1.10,71.82,NA,NA,98.56,713.89,0.38
2025-01-18 00:00:00,69.22,NA,9.64,19.44,12.35,NA,5.86,1.40,11.68,0.00,0.04,0.04,NA,NA,NA,22.52,62.97,0.86,61.28,NA,NA,100.76,713.78,0.52
2025-01-19 00:00:00,78.33,NA,10.15,20.22,12.74,NA,6.65,1.69,12.20,0.00,0.09,0.10,NA,NA,NA,22.80,56.38,0.98,53.27,NA,NA,109.20,713.72,0.59
2025-01-20 00:00:00,52.26,NA,10.80,21.22,13.28,NA,7.13,1.63,13.19,0.00,0.04,0.05,NA,NA,NA,22.99,48.06,1.18,70.30,NA,NA,124.04,713.17,0.63
2025-01-21 00:00:00,53.31,NA,10.49,20.74,13.03,NA,6.61,1.18,12.85,0.00,0.07,0.08,NA,NA,NA,23.34,43.60,0.64,80.64,NA,NA,130.95,712.34,0.64
2025-01-22 00:00:00,49.98,NA,10.33,20.49,12.90,NA,6.68,1.34,12.54,0.00,0.05,0.06,NA,NA,NA,23.13,49.76,0.70,86.47,NA,NA,124.18,712.33,0.64
2025-01-23 00:00:00,43.94,NA,10.30,20.44,12.88,NA,5.84,1.37,12.58,0.00,0.04,0.04,NA,NA,NA,23.07,61.83,0.80,84.59,NA,NA,120.80,712.40,0.63
2025-01-24 00:00:00,35.38,NA,10.37,20.55,12.93,NA,6.45,1.17,12.60,0.00,0.04,0.04,NA,NA,NA,23.20,61.24,0.69,76.04,NA,NA,122.26,712.20,0.39
2025-01-25 00:00:00,27.45,NA,10.10,20.13,12.71,NA,6.04,1.57,12.19,0.00,0.04,0.04,NA,NA,NA,23.38,55.50,0.61,100.32,NA,NA,117.78,712.78,0.55
2025-01-26 00:00:00,42.88,NA,10.41,20.61,12.97,NA,6.64,1.65,12.84,0.00,0.06,0.06,NA,NA,NA,23.44,51.12,0.78,81.76,NA,NA,112.81,712.58,0.62
2025-01-27 00:00:00,40.82,NA,10.42,20.63,12.97,NA,6.19,1.58,12.68,0.00,0.06,0.07,NA,NA,NA,23.55,49.41,0.87,74.65,NA,NA,115.64,711.65,0.63
2025-01-28 00:00:00,39.96,NA,10.34,20.50,12.91,NA,6.45,1.62,12.53,0.00,0.04,0.04,NA,NA,NA,23.73,51.19,0.71,120.87,NA,NA,106.40,711.88,0.62
2025-01-29 00:00:00,36.29,NA,10.81,21.22,13.29,NA,7.45,1.68,13.16,0.00,0.04,0.04,NA,NA,NA,23.52,53.95,0.77,99.14,NA,NA,109.07,713.18,0.60
2025-01-30 00:00:00,43.04,NA,10.38,20.56,12.93,NA,6.81,1.89,12.56,0.00,0.03,0.03,NA,NA,NA,23.55,58.41,0.66,110.12,NA,NA,114.40,712.12,0.59
2025-01-31 00:00:00,35.68,NA,10.56,20.84,13.08,NA,6.53,1.76,13.01,0.00,0.04,0.04,NA,NA,NA,24.09,53.53,0.68,104.33,NA,NA,118.17,711.60,0.59
2025-02-01 00:00:00,31.79,NA,10.37,20.54,12.93,NA,6.64,3.00,12.64,0.00,0.04,0.04,NA,NA,NA,24.24,52.05,0.63,93.38,NA,NA,123.90,712.00,0.64
2025-02-02 00:00:00,29.22,NA,10.66,20.99,13.16,NA,7.37,2.31,13.44,0.00,0.04,0.04,NA,NA,NA,24.24,50.55,0.74,91.31,NA,NA,119.68,712.45,0.64
2025-02-03 00:00:00,25.72,NA,10.82,21.25,13.30,NA,7.61,1.93,13.33,0.00,0.04,0.04,NA,NA,NA,24.34,48.47,0.70,116.62,NA,NA,123.85,712.80,0.64
2025-02-04 00:00:00,33.45,NA,11.18,21.79,13.58,NA,7.97,2.23,13.85,0.00,0.04,0.05,NA,NA,NA,24.64,45.59,0.70,116.21,NA,NA,117.57,712.92,0.65
2025-02-05 00:00:00,29.90,NA,11.11,21.68,13.53,NA,7.70,0.94,13.87,0.00,0.04,0.04,NA,NA,NA,24.76,44.58,0.71,105.79,NA,NA,115.52,711.66,0.63
2025-02-06 00:00:00,26.98,NA,10.91,21.38,13.38,NA,7.01,0.34,13.48,0.00,0.04,0.04,NA,NA,NA,24.36,46.02,0.89,102.25,NA,NA,111.73,712.55,0.63
2025-02-07 00:00:00,44.18,NA,10.34,20.49,12.90,NA,7.14,0.58,12.52,0.00,0.04,0.04,NA,NA,NA,24.24,49.55,0.69,88.71,NA,NA,106.79,713.42,0.60
2025-02-08 00:00:00,44.04,NA,10.77,21.16,13.26,NA,7.14,0.79,13.23,0.00,0.04,0.05,NA,NA,NA,24.34,48.36,0.71,75.40,NA,NA,101.61,713.43,0.60
2025-02-09 00:00:00,43.04,NA,10.76,21.13,13.24,NA,7.13,0.67,13.29,0.00,0.05,0.05,NA,NA,NA,24.19,49.94,0.86,76.56,NA,NA,113.33,712.92,0.62
2025-02-10 00:00:00,40.52,NA,10.65,20.98,13.16,NA,7.24,0.48,13.16,0.00,0.03,0.03,NA,NA,NA,24.12,53.30,0.77,92.02,NA,NA,110.34,713.55,0.65
2025-02-11 00:00:00,43.51,NA,10.72,21.09,13.22,NA,6.77,0.49,13.10,0.00,0.04,0.04,NA,NA,NA,24.40,51.00,0.76,108.26,NA,NA,109.60,712.41,0.65
2025-02-12 00:00:00,37.21,NA,10.68,21.03,13.19,NA,7.32,0.51,13.21,0.00,0.03,0.03,NA,NA,NA,24.65,47.26,0.78,109.31,NA,NA,112.90,711.01,0.65
2025-02-13 00:00:00,48.55,NA,10.97,21.47,13.42,NA,7.45,0.55,13.64,0.00,0.05,0.05,NA,NA,NA,24.54,44.03,0.93,76.02,NA,NA,114.06,710.86,0.64
2025-02-14 00:00:00,47.52,NA,10.51,20.77,13.05,NA,6.74,0.42,12.79,0.00,0.05,0.05,NA,NA,NA,24.11,42.00,0.98,67.24,NA,NA,117.82,710.42,0.64
2025-02-15 00:00:00,59.41,NA,11.00,21.52,13.44,NA,7.42,0.65,13.78,0.00,0.08,0.09,NA,NA,NA,24.10,39.85,1.06,71.30,NA,NA,127.68,710.14,0.64
2025-02-16 00:00:00,50.21,NA,10.90,21.36,13.36,NA,7.14,0.94,13.35,0.00,0.08,0.09,NA,NA,NA,24.38,40.23,0.67,80.26,NA,NA,126.21,710.22,0.62
2025-02-17 00:00:00,33.35,NA,10.84,21.27,13.31,NA,7.16,0.63,13.31,0.00,0.05,0.05,NA,NA,NA,24.48,45.16,0.74,97.83,NA,NA,120.07,710.95,0.63
2025-02-18 00:00:00,33.99,NA,11.10,21.67,13.52,NA,7.35,0.67,13.59,0.00,0.04,0.04,NA,NA,NA,24.88,47.76,0.85,118.41,NA,NA,152.27,710.65,0.64
2025-02-19 00:00:00,32.16,NA,10.74,21.11,13.23,NA,7.04,0.78,13.06,0.00,0.03,0.03,NA,NA,NA,26.15,42.54,1.02,82.86,NA,NA,149.46,709.04,0.64
2025-02-20 00:00:00,42.37,NA,11.16,21.75,13.56,NA,7.67,0.61,13.66,0.00,0.04,0.04,NA,NA,NA,24.63,55.22,0.87,78.31,NA,NA,103.85,710.33,0.66
2025-02-21 00:00:00,32.33,NA,10.70,21.05,13.20,NA,7.13,0.82,13.12,0.00,0.04,0.04,NA,NA,NA,24.35,55.19,0.73,70.89,NA,NA,95.53,711.55,0.63
2025-02-22 00:00:00,39.55,NA,10.82,21.25,13.30,NA,7.00,0.78,13.29,0.00,0.04,0.04,NA,NA,NA,24.71,49.06,0.91,70.19,NA,NA,122.10,711.96,0.63
2025-02-23 00:00:00,326.40,NA,11.32,21.99,13.69,NA,8.11,0.79,14.16,0.00,0.06,0.06,NA,NA,NA,24.56,44.90,0.99,84.55,NA,NA,123.57,712.12,0.64
2025-02-24 00:00:00,251.15,NA,10.61,20.91,13.12,NA,6.76,0.93,12.96,0.00,0.04,0.04,NA,NA,NA,24.29,40.95,0.82,77.07,NA,NA,134.32,712.38,0.64
2025-02-25 00:00:00,26.32,NA,10.76,21.14,13.25,NA,6.88,0.90,13.09,0.00,0.04,0.04,NA,NA,NA,24.02,48.64,0.95,80.02,NA,NA,126.28,713.17,0.64
2025-02-26 00:00:00,34.96,NA,11.20,21.81,13.60,NA,7.37,0.35,13.85,0.00,0.04,0.04,NA,NA,NA,24.14,50.48,0.88,78.30,NA,NA,112.56,713.39,0.60
2025-02-27 00:00:00,34.46,NA,10.90,21.37,13.36,NA,7.09,0.93,13.47,0.00,0.04,0.04,NA,NA,NA,24.26,50.12,0.86,93.54,NA,NA,130.93,712.08,0.62
2025-02-28 00:00:00,39.05,NA,11.09,21.64,13.51,NA,7.73,0.76,13.95,0.00,0.04,0.04,NA,NA,NA,24.32,50.66,0.80,80.23,NA,NA,128.39,711.33,0.64
2025-03-01 00:00:00,31.04,NA,10.62,20.93,13.13,NA,6.53,0.71,12.88,0.00,0.04,0.04,NA,NA,NA,24.41,48.34,0.75,89.62,NA,NA,135.17,710.84,0.62
2025-03-02 00:00:00,21.30,NA,10.76,21.15,13.25,NA,7.45,1.26,13.37,0.00,0.05,0.05,NA,NA,NA,24.76,45.57,0.68,95.67,NA,NA,138.36,709.42,0.63
2025-03-03 00:00:00,32.45,NA,11.22,21.85,13.62,NA,7.52,0.84,13.82,0.00,0.03,0.03,NA,NA,NA,25.26,40.94,0.96,100.84,NA,NA,131.18,709.51,0.63
2025-03-04 00:00:00,52.85,NA,10.97,21.48,13.42,NA,7.54,1.08,13.47,0.00,0.06,0.07,NA,NA,NA,25.23,42.70,1.02,65.74,NA,NA,124.23,709.70,0.61
2025-03-05 00:00:00,45.11,NA,11.08,21.63,13.50,NA,7.36,0.82,13.87,0.00,0.07,0.08,NA,NA,NA,24.62,39.89,1.60,52.05,NA,NA,136.42,710.14,0.62
2025-03-06 00:00:00,40.49,NA,10.79,21.18,13.27,NA,7.24,1.13,13.24,0.00,0.06,0.07,NA,NA,NA,23.86,32.68,1.48,50.29,NA,NA,150.12,710.69,0.68
2025-03-07 00:00:00,65.42,NA,11.11,21.68,13.53,NA,7.59,1.91,13.58,0.00,0.09,0.10,NA,NA,NA,24.08,34.83,0.95,62.08,NA,NA,147.10,709.09,0.63
2025-03-08 00:00:00,76.56,NA,10.65,20.96,13.15,NA,7.52,1.77,13.03,0.00,0.08,0.09,NA,NA,NA,24.76,36.67,0.77,97.79,NA,NA,127.85,707.92,0.62
2025-03-09 00:00:00,42.41,NA,10.90,21.36,13.36,NA,7.64,2.10,13.55,0.00,0.06,0.06,NA,NA,NA,24.58,48.46,0.83,82.90,NA,NA,125.28,708.95,0.62
2025-03-10 00:00:00,27.09,NA,10.92,21.39,13.38,NA,7.41,1.66,13.38,0.00,0.04,0.04,NA,NA,NA,24.05,56.57,0.97,73.68,NA,NA,129.98,711.36,0.60
2025-03-11 00:00:00,37.11,NA,10.88,21.33,13.34,NA,7.27,1.56,13.44,0.00,0.03,0.03,NA,NA,NA,24.43,51.97,0.71,85.23,NA,NA,128.73,711.50,0.62
2025-03-12 00:00:00,37.42,NA,10.50,20.74,13.03,NA,6.20,1.00,12.81,0.00,0.05,0.05,NA,NA,NA,25.25,43.39,0.70,113.24,NA,NA,128.42,710.89,0.62
2025-03-13 00:00:00,35.64,NA,10.78,21.18,13.27,NA,7.13,0.29,13.24,0.00,0.03,0.03,NA,NA,NA,25.52,44.00,1.07,114.18,NA,NA,126.79,711.05,0.63
2025-03-14 00:00:00,34.04,NA,10.36,20.52,12.91,NA,5.87,0.43,12.51,0.00,0.04,0.04,NA,NA,NA,25.94,42.05,0.93,116.41,NA,NA,126.85,711.24,0.63
2025-03-15 00:00:00,29.38,NA,10.72,21.08,13.22,NA,6.94,0.42,13.19,0.00,0.04,0.04,NA,NA,NA,25.81,43.95,0.92,99.35,NA,NA,130.48,711.91,0.61
2025-03-16 00:00:00,26.19,NA,10.55,20.83,13.08,NA,6.05,0.31,12.86,0.00,0.04,0.04,NA,NA,NA,25.89,40.04,0.93,106.39,NA,NA,138.93,711.93,0.60
2025-03-17 00:00:00,23.16,NA,10.76,21.14,13.12,NA,7.44,0.23,13.28,0.00,0.03,0.03,NA,NA,NA,25.75,36.91,1.07,99.78,NA,NA,135.27,711.50,0.61
2025-03-18 00:00:00,31.39,NA,11.06,21.60,13.49,NA,7.28,0.19,13.70,0.00,0.05,0.05,NA,NA,NA,25.67,46.78,0.84,80.84,NA,NA,137.08,711.70,0.57
2025-03-19 00:00:00,18.11,NA,10.38,20.55,12.93,NA,6.25,0.17,12.44,0.00,0.04,0.04,NA,NA,NA,25.45,46.62,1.12,89.93,NA,NA,142.91,712.81,0.59
2025-03-20 00:00:00,12.62,NA,10.20,20.29,12.79,NA,6.27,0.34,12.54,0.00,0.04,0.04,NA,NA,NA,25.07,54.17,1.07,82.43,NA,NA,140.64,713.44,0.61
2025-03-21 00:00:00,16.65,NA,10.50,20.75,13.04,NA,6.14,0.96,12.79,0.00,0.04,0.04,NA,NA,NA,24.99,54.15,1.35,90.62,NA,NA,125.14,713.38,0.63
2025-03-22 00:00:00,16.29,NA,10.72,21.10,13.22,NA,7.03,0.90,13.06,0.00,0.04,0.04,NA,NA,NA,24.23,62.75,0.87,83.95,NA,NA,126.91,713.27,0.55
2025-03-23 00:00:00,19.37,NA,10.67,21.01,13.17,NA,6.58,1.11,13.09,0.00,0.04,0.04,NA,NA,NA,24.89,59.54,0.89,66.44,NA,NA,124.28,713.67,0.52
2025-03-24 00:00:00,22.01,NA,10.66,21.00,13.03,NA,7.00,0.95,13.24,0.00,0.04,0.04,NA,NA,NA,24.95,57.21,0.91,79.45,NA,NA,123.72,713.24,0.59
2025-03-25 00:00:00,31.11,NA,10.52,20.58,12.95,NA,6.94,1.11,13.04,0.00,0.05,0.05,NA,NA,NA,25.20,51.14,0.78,73.88,NA,NA,119.45,711.14,0.59
2025-03-26 00:00:00,31.81,NA,10.40,20.22,12.76,NA,5.34,0.72,12.70,0.00,0.04,0.04,NA,NA,NA,25.53,46.85,0.98,106.48,NA,NA,134.29,710.21,0.59
2025-03-27 00:00:00,38.59,NA,11.11,21.67,13.53,NA,5.19,0.53,13.72,0.00,0.04,0.04,NA,NA,NA,25.87,42.76,1.21,111.67,NA,NA,130.90,709.85,0.61
2025-03-28 00:00:00,41.11,NA,10.26,20.39,12.85,NA,6.66,0.60,12.19,0.00,0.04,0.04,NA,NA,NA,26.26,41.96,1.05,106.54,NA,NA,136.32,709.32,0.63
2025-03-29 00:00:00,45.56,NA,11.00,21.11,13.24,NA,5.51,0.50,13.37,0.00,0.04,0.04,NA,NA,NA,26.46,43.11,1.07,104.04,NA,NA,125.25,709.31,0.62
2025-03-30 00:00:00,41.73,NA,10.88,21.33,13.35,NA,5.36,0.61,13.49,0.00,0.04,0.04,NA,NA,NA,26.24,41.66,0.82,101.51,NA,NA,123.44,710.24,0.55
2025-03-31 00:00:00,34.58,NA,10.17,20.24,12.77,NA,6.42,0.60,12.60,0.00,0.04,0.04,NA,NA,NA,25.79,39.92,0.74,104.90,NA,NA,117.29,710.48,0.64
2025-04-01 00:00:00,27.78,NA,10.89,21.35,13.36,NA,3.74,0.42,13.45,0.00,0.04,0.04,NA,NA,NA,25.21,49.02,0.97,72.12,NA,NA,128.94,710.58,0.52
2025-04-02 00:00:00,15.88,NA,10.45,20.67,13.00,NA,4.41,0.41,12.75,0.00,0.04,0.04,NA,NA,NA,25.04,50.73,1.05,75.91,NA,NA,150.13,711.24,0.59
2025-04-03 00:00:00,21.17,NA,10.80,21.20,13.28,NA,3.44,0.41,13.11,0.00,0.04,0.04,NA,NA,NA,23.61,66.67,1.03,98.60,NA,NA,83.22,712.55,0.57
2025-04-04 00:00:00,17.06,NA,10.27,20.40,12.85,NA,3.79,0.64,12.34,0.00,0.04,0.04,NA,NA,NA,24.11,62.53,0.87,90.75,NA,NA,150.12,712.84,0.64
2025-04-05 00:00:00,26.14,NA,10.40,20.60,12.96,NA,3.42,0.57,12.59,0.00,0.04,0.04,NA,NA,NA,25.12,53.36,0.81,104.37,NA,NA,142.51,711.43,0.60
2025-04-06 00:00:00,27.96,NA,10.83,21.26,13.31,NA,5.37,0.71,13.39,0.00,0.04,0.04,NA,NA,NA,25.78,46.95,1.11,115.43,NA,NA,140.31,710.68,0.56
2025-04-07 00:00:00,31.14,NA,10.62,20.92,13.13,NA,5.52,0.84,13.06,0.00,0.04,0.05,NA,NA,NA,25.97,45.00,0.88,119.85,NA,NA,145.11,710.76,0.64
2025-04-08 00:00:00,17.84,NA,11.22,21.86,13.62,NA,3.24,0.54,13.91,0.00,0.03,0.03,NA,NA,NA,25.53,46.25,0.91,88.44,NA,NA,148.98,711.32,0.76
2025-04-09 00:00:00,21.96,NA,10.68,21.02,13.18,NA,4.93,0.36,13.07,0.03,0.22,0.25,NA,NA,NA,25.39,47.18,0.86,97.22,NA,NA,141.46,710.55,0.74
2025-04-10 00:00:00,18.08,NA,10.68,20.85,13.09,NA,3.73,0.39,12.94,0.10,0.59,0.68,NA,NA,NA,24.95,49.35,1.61,108.50,NA,NA,119.33,708.50,0.74
2025-04-11 00:00:00,26.69,NA,10.71,21.07,13.20,NA,4.59,0.58,13.21,0.11,0.53,0.61,NA,NA,NA,25.22,46.40,1.58,109.24,NA,NA,144.19,708.01,0.79
2025-04-12 00:00:00,80.34,NA,10.52,20.79,13.05,NA,8.52,0.51,12.84,0.11,0.60,0.69,NA,NA,NA,25.82,40.70,1.42,99.25,NA,NA,152.61,708.98,0.88
2025-04-13 00:00:00,591.00,NA,10.80,21.19,13.27,NA,8.68,0.80,13.24,0.14,0.90,1.03,NA,NA,NA,25.86,38.70,0.93,84.70,NA,NA,149.19,709.81,0.87
2025-04-14 00:00:00,252.86,NA,10.88,21.32,13.34,NA,4.65,0.38,13.58,0.10,0.67,0.77,NA,NA,NA,25.57,39.58,0.83,99.89,NA,NA,92.20,709.58,0.88
2025-04-15 00:00:00,22.51,NA,10.63,20.95,13.14,NA,5.37,0.58,13.00,0.10,0.65,0.75,NA,NA,NA,25.51,43.21,1.04,128.51,NA,NA,150.33,709.40,0.86
2025-04-16 00:00:00,23.40,NA,10.63,20.96,13.15,NA,4.03,0.59,13.13,0.10,0.56,0.65,NA,NA,NA,25.40,52.02,1.21,104.62,NA,NA,150.68,709.79,0.83
2025-04-17 00:00:00,23.59,NA,11.00,21.51,13.45,NA,4.61,0.54,13.67,0.10,0.59,0.68,NA,NA,NA,25.61,49.23,1.06,111.04,NA,NA,143.81,709.08,0.84
2025-04-18 00:00:00,29.59,NA,11.20,21.81,13.60,NA,4.39,0.81,13.95,0.10,0.67,0.77,NA,NA,NA,25.29,55.62,0.82,119.65,NA,NA,133.06,708.58,0.78
2025-04-19 00:00:00,27.38,NA,10.66,20.98,13.16,NA,4.43,0.67,13.04,0.10,0.63,0.73,NA,NA,NA,25.51,52.32,0.88,124.32,NA,NA,138.49,708.59,0.82
2025-04-20 00:00:00,35.95,NA,10.74,21.12,13.23,NA,4.57,0.85,13.19,0.10,0.77,0.88,NA,NA,NA,26.13,48.64,0.79,118.24,NA,NA,140.43,708.60,0.87
2025-04-21 00:00:00,28.59,NA,10.94,21.42,13.39,NA,4.33,0.69,13.47,0.10,0.59,0.67,NA,NA,NA,26.01,49.65,1.08,108.40,NA,NA,151.54,710.30,0.83
2025-04-22 00:00:00,32.46,NA,10.60,20.91,13.12,NA,3.78,0.65,12.90,0.10,0.62,0.71,NA,NA,NA,26.64,45.58,0.87,103.02,NA,NA,152.07,710.67,0.85
2025-04-23 00:00:00,31.46,NA,10.72,21.08,13.21,NA,4.43,0.47,13.15,0.10,0.58,0.67,NA,NA,NA,26.89,43.74,0.83,117.92,NA,NA,146.19,709.36,0.85
2025-04-24 00:00:00,27.81,NA,10.60,20.91,13.12,NA,3.10,0.62,12.90,0.10,0.53,0.61,NA,NA,NA,26.87,40.88,1.01,129.16,NA,NA,137.62,708.78,0.86
2025-04-25 00:00:00,27.11,NA,10.78,21.19,13.27,NA,3.35,0.37,13.21,0.10,0.51,0.58,NA,NA,NA,26.54,42.74,1.07,96.56,NA,NA,145.89,709.06,0.88
2025-04-26 00:00:00,28.59,NA,10.88,21.33,13.34,NA,3.37,0.61,13.52,0.10,0.62,0.71,NA,NA,NA,26.14,44.51,0.92,79.12,NA,NA,138.61,708.97,0.86
2025-04-27 00:00:00,18.98,NA,10.33,20.49,12.90,NA,4.34,0.75,12.65,0.10,0.68,0.79,NA,NA,NA,25.06,56.82,1.05,71.82,NA,NA,121.77,710.25,0.86
2025-04-28 00:00:00,22.62,NA,10.98,21.48,13.43,NA,3.49,0.82,13.70,0.10,0.56,0.65,NA,NA,NA,25.94,47.62,0.99,113.28,NA,NA,156.32,709.11,0.81
2025-04-29 00:00:00,17.27,NA,10.73,21.10,13.23,NA,3.10,0.41,13.12,0.10,0.52,0.60,NA,NA,NA,25.98,47.21,0.99,110.38,NA,NA,149.73,708.55,0.87
2025-04-30 00:00:00,22.58,NA,10.61,20.92,13.13,NA,5.46,0.65,13.03,0.10,0.55,0.64,NA,NA,NA,26.35,45.19,1.03,100.55,NA,NA,153.04,708.24,0.87
2025-05-01 00:00:00,19.71,NA,11.15,21.75,13.57,NA,3.58,0.48,13.87,0.10,0.48,0.56,NA,NA,NA,25.92,51.02,1.00,109.53,NA,NA,160.42,709.25,0.85
2025-05-02 00:00:00,20.15,NA,10.98,21.48,13.43,NA,3.99,0.44,13.58,0.10,0.50,0.57,NA,NA,NA,25.84,51.15,1.05,101.88,NA,NA,157.72,709.29,0.83
2025-05-03 00:00:00,18.17,NA,11.08,21.65,13.51,NA,2.93,0.46,13.81,0.10,0.43,0.49,NA,NA,NA,25.84,44.75,1.27,113.93,NA,NA,159.67,708.49,0.83
2025-05-04 00:00:00,24.72,NA,10.77,21.15,13.25,NA,3.82,0.43,13.19,0.08,0.39,0.45,NA,NA,NA,25.23,50.88,1.22,81.10,NA,NA,134.58,708.71,0.72
2025-05-05 00:00:00,22.02,NA,10.64,20.95,13.14,NA,4.96,0.93,12.82,0.05,0.29,0.33,NA,NA,NA,25.58,50.21,1.27,123.25,NA,NA,170.18,708.74,0.64
2025-05-06 00:00:00,18.23,NA,10.82,21.25,13.30,NA,3.42,0.76,13.36,0.09,0.53,0.60,NA,NA,NA,24.80,49.78,1.10,85.39,NA,NA,163.92,709.15,0.74
2025-05-07 00:00:00,16.88,NA,10.57,20.86,13.09,NA,5.95,0.57,12.92,0.10,0.57,0.65,NA,NA,NA,24.93,46.33,1.16,77.45,NA,NA,162.85,708.73,0.75
2025-05-08 00:00:00,17.99,NA,10.63,20.94,13.14,NA,6.53,0.91,13.03,0.08,0.56,0.64,NA,NA,NA,24.84,47.83,1.26,64.55,NA,NA,135.90,709.02,0.75
2025-05-09 00:00:00,20.75,NA,10.71,21.06,13.20,NA,4.79,0.86,13.20,0.09,0.56,0.65,NA,NA,NA,25.26,47.66,1.10,95.29,NA,NA,163.35,709.50,0.71
2025-05-10 00:00:00,22.20,NA,10.90,21.35,13.36,NA,3.22,0.63,13.46,0.10,0.55,0.63,NA,NA,NA,25.44,48.12,1.02,92.38,NA,NA,154.43,709.27,0.74
2025-05-11 00:00:00,24.06,NA,10.88,21.32,13.35,NA,2.83,0.67,13.44,0.10,0.57,0.66,NA,NA,NA,26.12,43.71,1.03,109.78,NA,NA,148.95,708.43,0.75
2025-05-12 00:00:00,26.22,NA,11.08,21.62,13.50,NA,4.38,0.72,13.64,0.10,0.52,0.59,NA,NA,NA,25.54,48.70,1.59,81.35,NA,NA,157.36,707.80,0.71
