Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-03-11 00:00:00,59.76,118.04,11.03,11.78,11.71,9.75,12.85,0.67,62.53,0.26,0.29,0.51,NA,NA,NA,23.09,55.69,0.36,284.76,0.00,0.00,125.99,731.81,-0.13
2025-03-12 00:00:00,65.79,140.93,8.16,14.02,14.09,11.60,14.65,0.82,53.54,0.39,0.40,0.71,NA,NA,NA,23.32,52.88,0.29,294.11,0.00,0.00,126.87,731.26,-0.16
2025-03-13 00:00:00,58.47,119.31,11.94,12.67,12.42,10.48,13.97,0.70,46.19,0.30,0.56,0.61,NA,NA,NA,23.50,53.43,0.30,271.16,0.00,0.00,118.41,731.38,-0.16
2025-03-14 00:00:00,50.97,105.09,7.04,12.10,12.17,10.02,11.79,0.70,52.93,0.29,0.33,0.58,NA,NA,NA,24.16,50.53,0.32,275.01,0.00,0.00,125.38,731.03,-0.18
2025-03-15 00:00:00,47.59,101.89,10.32,10.06,9.65,8.32,13.49,0.52,59.99,0.25,0.28,0.54,NA,NA,NA,24.56,48.84,0.37,281.90,0.00,0.00,130.87,730.95,-0.14
2025-03-16 00:00:00,41.76,93.30,10.02,9.88,9.93,8.17,12.59,0.54,53.46,0.28,0.31,0.59,NA,NA,NA,24.37,45.27,0.33,287.29,0.00,0.00,137.23,730.96,-0.16
2025-03-17 00:00:00,38.34,90.61,10.10,9.77,9.82,8.08,13.30,0.53,51.93,0.32,0.55,0.61,NA,NA,NA,23.89,46.14,0.35,282.47,0.00,0.00,137.84,731.43,-0.17
2025-03-18 00:00:00,52.09,120.31,11.86,13.19,13.25,10.91,19.86,0.76,59.95,0.50,0.41,0.67,NA,NA,NA,23.95,53.85,0.32,298.93,0.00,0.00,134.72,731.57,-0.16
2025-03-19 00:00:00,30.21,74.99,10.87,10.77,10.57,8.91,13.26,0.56,42.05,0.35,0.38,0.52,NA,NA,NA,23.99,51.84,0.36,287.32,0.00,0.00,143.45,731.15,-0.11
2025-03-20 00:00:00,18.40,51.63,10.25,9.92,9.86,8.21,10.47,0.52,28.86,0.26,0.29,0.43,NA,NA,NA,23.80,59.25,0.34,283.99,0.00,0.00,144.74,731.12,-0.12
2025-03-21 00:00:00,26.33,69.02,9.77,8.44,8.38,6.99,13.12,0.41,38.67,0.30,0.37,0.46,NA,NA,NA,23.70,60.43,0.38,282.71,0.00,0.00,148.81,731.12,-0.11
2025-03-22 00:00:00,23.35,49.93,14.58,12.97,10.96,10.74,11.77,0.56,32.22,0.59,0.31,0.61,NA,NA,NA,23.81,62.45,0.36,277.18,0.00,0.00,195.22,731.51,-0.10
2025-03-23 00:00:00,29.28,62.16,10.87,10.54,10.34,8.72,11.28,0.55,30.85,0.42,0.40,0.52,NA,NA,NA,23.34,67.07,0.32,280.41,0.00,0.00,118.06,731.28,-0.11
2025-03-24 00:00:00,32.71,70.71,11.12,11.75,11.81,9.72,8.89,0.66,37.59,0.34,0.35,0.50,NA,NA,NA,23.64,62.89,0.31,276.44,0.00,0.00,138.24,731.29,-0.13
2025-03-25 00:00:00,46.66,99.58,6.80,11.69,11.75,9.67,10.33,0.82,46.15,0.49,0.57,0.62,NA,NA,NA,23.81,58.00,0.31,282.11,0.00,0.00,148.59,731.92,-0.15
2025-03-26 00:00:00,48.36,97.78,11.66,11.44,11.21,9.47,12.76,0.60,48.92,0.42,0.49,0.53,NA,NA,NA,23.82,56.75,0.30,274.52,0.00,0.00,167.02,732.17,-0.15
2025-03-27 00:00:00,58.07,115.41,7.22,12.43,12.34,10.28,17.08,0.69,56.37,0.33,0.46,0.49,NA,NA,NA,24.22,50.88,0.32,275.43,0.00,0.00,141.21,732.16,-0.18
2025-03-28 00:00:00,67.90,131.99,12.84,14.40,14.31,11.92,17.69,0.82,55.90,0.44,0.88,0.61,NA,NA,NA,24.46,49.81,0.30,271.67,0.00,0.00,138.38,732.13,-0.18
2025-03-29 00:00:00,74.40,143.88,12.75,14.34,14.41,11.86,17.71,0.83,64.14,0.49,0.70,0.74,NA,NA,NA,24.81,51.43,0.31,280.80,0.00,0.00,138.23,732.13,-0.19
2025-03-30 00:00:00,72.38,135.58,10.38,9.95,9.66,8.24,11.18,0.65,61.48,0.54,0.69,2.02,NA,NA,NA,24.87,49.01,0.30,299.44,0.00,0.00,135.63,737.34,-0.29
2025-03-31 00:00:00,49.00,95.13,5.12,8.80,8.34,7.28,6.99,0.56,49.34,0.33,0.46,1.54,NA,NA,NA,24.55,43.97,0.28,294.06,0.00,0.00,113.61,737.11,-0.27
2025-04-01 00:00:00,45.27,97.73,11.08,11.37,11.42,9.41,8.77,0.63,53.99,0.33,0.36,0.47,NA,NA,NA,23.98,53.70,0.36,279.78,0.00,0.00,131.68,732.35,-0.19
2025-04-02 00:00:00,26.12,63.21,9.89,9.28,9.32,7.67,11.21,0.49,38.65,0.44,0.43,0.46,NA,NA,NA,23.64,56.69,0.38,274.36,0.00,0.00,152.71,730.68,-0.16
2025-04-03 00:00:00,31.82,59.76,9.54,8.12,8.07,6.72,9.73,0.56,21.46,0.52,0.46,0.46,NA,NA,NA,22.39,73.57,0.33,276.59,0.21,19.00,81.52,730.00,-0.10
2025-04-04 00:00:00,24.31,49.21,10.07,9.40,9.45,7.78,12.59,0.49,30.05,0.61,0.46,0.40,NA,NA,NA,22.88,68.77,0.31,269.18,0.00,0.00,163.23,728.48,-0.06
2025-04-05 00:00:00,40.77,80.00,11.37,11.81,11.74,9.77,10.43,0.65,41.94,0.66,0.69,0.39,NA,NA,NA,23.77,61.00,0.29,268.62,0.00,0.00,142.17,728.19,-0.08
2025-04-06 00:00:00,45.01,85.75,10.22,9.84,9.88,8.14,10.93,0.52,46.92,0.48,0.88,0.36,NA,NA,NA,24.13,55.95,0.31,269.29,0.00,0.00,158.86,729.38,-0.12
2025-04-07 00:00:00,47.12,94.41,11.08,10.50,10.05,8.69,10.59,0.53,52.96,0.36,0.36,0.35,NA,NA,NA,24.28,54.08,0.27,271.38,0.00,0.00,163.81,729.44,-0.14
2025-04-08 00:00:00,29.94,81.40,10.84,9.63,8.54,7.96,11.79,0.42,65.09,0.34,0.39,0.35,NA,NA,NA,24.29,52.48,0.31,271.74,0.00,0.00,157.34,729.43,-0.12
2025-04-09 00:00:00,31.08,74.11,10.40,9.42,9.34,7.79,9.86,0.48,53.98,0.36,0.37,0.40,NA,NA,NA,23.74,56.66,0.28,272.21,0.00,0.00,156.06,729.80,-0.13
2025-04-10 00:00:00,32.10,82.50,10.10,9.52,9.46,7.88,11.75,0.49,53.08,0.45,0.64,0.40,NA,NA,NA,23.57,57.73,0.39,272.12,0.00,0.00,124.99,729.65,-0.10
2025-04-11 00:00:00,38.38,88.59,10.08,9.65,9.70,7.98,9.32,0.52,57.26,0.37,0.33,0.47,NA,NA,NA,23.59,57.73,0.36,272.85,0.00,0.00,151.05,731.38,-0.16
2025-04-12 00:00:00,55.06,127.78,5.44,9.35,7.43,7.74,12.47,0.50,17.87,0.43,1.42,1.91,NA,NA,NA,23.07,53.50,0.23,271.52,0.00,0.00,26.00,737.80,-0.33
2025-04-13 00:00:00,53.21,146.76,12.37,13.80,13.86,11.42,20.01,0.79,40.07,0.47,0.61,0.65,NA,NA,NA,24.23,46.08,0.33,268.40,0.00,0.00,163.11,731.73,-0.19
2025-04-14 00:00:00,27.31,78.97,4.57,7.85,7.90,6.50,11.11,0.40,55.90,0.32,0.35,0.42,NA,NA,NA,24.24,47.73,0.32,270.32,0.00,0.00,159.14,731.00,-0.16
2025-04-15 00:00:00,34.29,79.06,11.55,10.63,9.22,8.79,11.83,0.47,52.59,0.35,0.30,0.41,NA,NA,NA,23.91,51.70,0.31,272.02,0.00,0.00,152.62,730.70,-0.15
2025-04-16 00:00:00,37.59,73.49,12.24,11.17,9.24,9.24,10.17,0.47,50.13,0.29,0.25,0.38,NA,NA,NA,24.00,60.35,0.36,276.48,0.00,0.00,157.17,730.90,-0.13
2025-04-17 00:00:00,37.03,72.24,9.67,9.09,9.13,7.52,10.17,0.48,53.25,0.41,0.28,0.44,NA,NA,NA,23.81,62.69,0.30,272.61,0.02,2.00,145.37,730.52,-0.13
2025-04-18 00:00:00,45.53,100.76,11.00,11.43,11.36,9.46,10.45,0.63,43.26,0.63,0.35,0.54,NA,NA,NA,23.84,63.32,0.27,272.22,0.00,0.00,129.80,730.22,-0.10
2025-04-19 00:00:00,39.29,77.53,10.25,10.04,10.09,8.30,11.56,0.54,48.22,0.27,0.24,0.37,NA,NA,NA,24.10,60.95,0.30,270.31,0.00,0.00,135.99,730.77,-0.14
2025-04-20 00:00:00,46.06,99.94,10.27,9.78,9.49,8.09,11.32,0.50,50.11,0.47,0.32,0.48,NA,NA,NA,24.80,54.86,0.27,270.38,0.00,0.00,157.08,730.26,-0.14
2025-04-21 00:00:00,42.34,87.01,9.88,9.66,9.71,7.99,9.83,0.52,55.70,0.35,0.27,0.43,NA,NA,NA,24.40,58.71,0.32,273.81,0.00,0.00,123.21,730.89,-0.16
2025-04-22 00:00:00,49.05,103.58,12.61,11.39,11.09,9.42,12.69,0.54,47.48,0.50,0.32,0.51,NA,NA,NA,25.03,54.64,0.31,268.79,0.00,0.00,193.59,730.36,-0.16
2025-04-23 00:00:00,49.29,110.35,10.06,9.29,8.79,7.68,13.30,0.46,49.57,0.44,0.28,0.48,NA,NA,NA,25.21,54.58,0.25,273.38,0.00,0.00,157.91,730.26,-0.14
2025-04-24 00:00:00,44.39,99.95,5.10,8.76,8.80,7.25,11.25,0.45,57.52,0.32,0.27,0.44,NA,NA,NA,25.07,51.09,0.30,272.63,0.00,0.00,136.63,730.53,-0.17
2025-04-25 00:00:00,42.50,96.92,8.98,8.13,8.17,6.73,10.27,0.41,56.79,0.36,0.28,0.44,NA,NA,NA,24.73,53.12,0.29,271.91,0.00,0.00,147.13,730.36,-0.14
2025-04-26 00:00:00,41.64,85.00,9.76,9.59,9.63,7.94,10.29,0.51,55.99,0.54,0.38,0.58,NA,NA,NA,24.32,55.61,0.29,269.63,0.01,1.00,147.65,730.38,-0.15
2025-04-27 00:00:00,35.64,76.20,9.80,9.53,9.58,7.88,13.05,0.52,38.14,0.68,0.36,0.59,NA,NA,NA,23.77,64.15,0.37,270.62,0.00,0.00,121.40,731.17,-0.13
2025-04-28 00:00:00,34.38,67.46,7.45,5.19,5.10,4.29,11.17,0.35,53.33,0.28,0.26,0.39,NA,NA,NA,24.38,56.84,0.27,272.22,0.00,0.00,153.51,730.53,-0.15
2025-04-29 00:00:00,30.64,67.31,9.04,8.21,8.15,6.79,11.77,0.42,48.37,0.24,0.24,0.35,NA,NA,NA,24.53,54.83,0.31,271.20,0.00,0.00,138.96,730.24,-0.15
2025-04-30 00:00:00,34.00,100.54,9.45,8.66,8.41,7.16,11.44,0.43,51.75,0.44,0.29,0.45,NA,NA,NA,24.97,52.09,0.31,271.38,0.00,0.00,164.81,730.36,-0.14
2025-05-01 00:00:00,29.55,69.76,10.38,9.26,8.14,7.67,11.26,0.41,54.15,0.19,0.23,0.39,NA,NA,NA,24.58,57.37,0.35,274.27,0.00,0.00,155.51,730.48,-0.13
2025-05-02 00:00:00,31.61,74.00,8.85,7.54,7.26,6.24,11.85,0.36,51.76,0.28,0.25,0.39,NA,NA,NA,24.61,57.97,0.33,271.79,0.00,0.00,156.46,730.29,-0.13
2025-05-03 00:00:00,28.91,72.99,8.66,7.20,7.23,5.96,9.24,0.35,63.23,0.18,0.22,0.37,NA,NA,NA,24.53,51.32,0.37,269.73,0.00,0.00,162.36,730.63,-0.15
2025-05-04 00:00:00,41.97,91.97,10.13,9.82,9.88,8.13,12.57,0.53,64.41,0.43,0.29,0.52,NA,NA,NA,23.92,57.80,0.38,269.46,0.01,1.00,153.26,730.74,-0.14
2025-05-05 00:00:00,35.05,79.83,9.02,7.71,7.49,6.39,11.24,0.35,56.75,0.24,0.25,0.42,NA,NA,NA,24.30,57.48,0.32,271.19,0.01,1.00,161.09,730.09,-0.12
2025-05-06 00:00:00,27.61,58.02,8.11,6.39,6.42,5.28,10.70,0.44,67.34,0.42,0.29,0.54,NA,NA,NA,24.12,54.57,0.38,268.77,0.00,0.00,151.68,731.24,-0.17
