Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,57.20,106.25,8.20,25.05,19.99,18.65,14.49,2.85,51.93,0.85,3.04,2.33,NA,NA,NA,29.84,65.42,0.43,203.00,NA,0.00,83.73,715.58,NA
2025-01-02 00:00:00,40.81,101.84,12.01,36.71,28.67,27.34,22.78,1.33,51.46,0.84,3.01,2.31,NA,NA,NA,29.03,55.85,0.40,240.21,NA,0.00,90.51,715.32,NA
2025-01-03 00:00:00,35.93,101.66,16.50,50.43,39.80,37.55,32.12,0.69,51.27,0.82,3.00,2.30,NA,NA,NA,29.44,46.79,0.44,276.53,NA,0.00,96.46,715.31,NA
2025-01-04 00:00:00,32.85,99.97,12.25,37.40,29.18,27.86,23.36,0.92,51.38,0.83,3.01,2.31,NA,NA,NA,29.42,51.03,0.30,260.08,NA,0.00,98.44,714.39,NA
2025-01-05 00:00:00,51.62,120.30,6.14,18.78,14.82,13.99,9.87,2.59,52.21,0.85,3.01,2.31,NA,NA,NA,29.37,60.60,0.21,221.87,NA,0.00,94.88,714.38,NA
2025-01-06 00:00:00,57.16,123.05,5.14,15.70,12.26,11.70,7.76,1.36,52.20,0.87,3.05,2.34,NA,NA,NA,28.93,63.93,0.22,208.45,NA,0.00,89.44,714.04,NA
2025-01-07 00:00:00,57.84,123.57,6.62,20.22,15.95,15.06,11.35,1.40,52.44,0.88,3.07,2.35,NA,NA,NA,29.17,61.12,0.42,220.21,NA,0.00,84.65,714.30,NA
2025-01-08 00:00:00,59.86,124.68,12.13,37.10,29.61,27.63,22.03,0.68,52.78,0.90,3.09,2.38,NA,NA,NA,29.09,57.54,0.30,234.57,NA,0.00,116.68,714.12,NA
2025-01-09 00:00:00,57.63,136.39,5.66,17.30,12.60,12.89,12.05,1.70,50.75,0.83,2.93,2.25,NA,NA,NA,29.08,57.54,0.24,234.89,NA,0.00,100.74,715.57,NA
2025-01-10 00:00:00,62.06,137.82,6.63,19.79,15.43,14.74,10.55,1.25,51.71,0.85,3.02,2.32,NA,NA,NA,28.60,64.03,0.33,208.98,NA,0.00,88.81,716.03,NA
2025-01-11 00:00:00,47.19,115.86,4.29,13.08,10.32,9.74,5.99,0.74,51.04,0.82,2.98,2.29,NA,NA,NA,28.48,70.95,0.62,180.62,NA,0.00,77.69,715.49,NA
2025-01-12 00:00:00,51.41,107.41,3.15,9.53,7.52,7.10,3.54,0.77,51.42,0.83,3.00,2.31,NA,NA,NA,28.44,72.75,0.56,173.58,NA,0.00,75.64,715.40,NA
2025-01-13 00:00:00,55.43,112.15,3.85,11.78,8.77,8.78,4.77,0.73,52.30,0.86,3.06,2.34,NA,NA,NA,28.82,70.82,0.23,181.27,NA,0.00,77.02,714.46,NA
2025-01-14 00:00:00,49.88,92.88,4.11,12.58,9.82,9.36,5.62,1.59,51.60,0.84,3.02,2.32,NA,NA,NA,29.01,70.72,0.49,182.17,NA,0.00,86.09,715.38,NA
2025-01-15 00:00:00,27.46,59.00,1.64,5.00,2.32,3.72,3.65,2.95,50.55,0.82,2.99,2.28,NA,NA,NA,28.69,73.63,0.77,170.38,NA,0.00,110.11,716.18,NA
2025-01-16 00:00:00,58.61,123.46,1.40,4.22,3.36,3.13,2.81,1.16,50.90,0.81,2.94,2.25,NA,NA,NA,30.57,63.98,0.22,210.52,NA,0.00,94.14,715.56,NA
2025-01-17 00:00:00,64.93,122.81,3.42,10.45,8.15,7.78,7.25,2.05,50.82,0.81,2.98,2.28,NA,NA,NA,29.12,66.33,0.67,199.73,NA,0.00,79.84,715.08,NA
2025-01-18 00:00:00,67.53,143.26,5.05,15.42,11.85,11.49,7.14,0.61,51.48,0.82,2.96,2.28,NA,NA,NA,29.06,66.30,0.35,199.27,NA,0.00,88.55,714.89,NA
2025-01-19 00:00:00,56.93,123.38,7.33,22.13,17.66,16.48,12.36,0.70,52.23,0.84,3.01,2.31,NA,NA,NA,29.85,58.32,0.20,231.02,NA,0.00,94.78,714.85,NA
2025-01-20 00:00:00,49.46,106.80,15.04,45.97,31.85,34.23,28.56,0.89,52.37,0.86,3.06,2.35,NA,NA,NA,29.92,50.44,0.30,262.55,NA,0.00,95.76,714.28,NA
2025-01-21 00:00:00,42.47,128.98,12.38,37.84,29.86,28.18,23.21,0.71,51.72,0.82,3.03,2.33,NA,NA,NA,30.67,44.57,0.22,285.36,NA,0.00,98.96,713.40,NA
2025-01-22 00:00:00,45.17,119.33,6.84,20.89,16.30,15.56,11.55,0.78,52.34,0.86,3.06,2.35,NA,NA,NA,30.61,51.62,0.36,257.39,NA,0.00,98.10,713.37,NA
2025-01-23 00:00:00,39.10,106.21,3.30,10.07,7.95,7.50,3.90,0.75,53.30,0.90,3.11,2.39,NA,NA,NA,29.97,66.14,0.44,199.58,NA,0.00,92.76,713.45,NA
2025-01-24 00:00:00,42.16,93.27,4.42,13.50,9.03,10.05,3.87,0.85,52.43,0.88,3.09,2.37,NA,NA,NA,29.92,67.42,0.58,193.69,NA,0.00,129.25,713.05,NA
2025-01-25 00:00:00,16.20,103.30,18.21,55.65,22.20,41.43,10.70,0.70,51.17,0.82,2.97,2.27,NA,NA,NA,35.07,37.13,0.26,315.35,NA,0.00,260.91,714.09,NA
2025-01-26 00:00:00,24.00,98.00,3.30,10.10,7.51,7.52,7.02,2.74,50.83,0.82,2.93,2.26,NA,NA,NA,31.18,51.03,0.14,260.57,NA,0.00,15.60,713.30,NA
2025-01-27 00:00:00,40.36,115.72,8.51,26.00,17.74,19.36,14.35,2.08,51.40,0.84,3.00,2.31,NA,NA,NA,31.44,51.26,0.39,258.87,NA,0.00,95.91,712.78,NA
2025-01-28 00:00:00,47.31,123.93,7.76,23.29,17.31,17.34,12.19,0.75,50.35,0.81,2.96,2.27,NA,NA,NA,30.41,57.57,0.34,233.05,NA,0.00,74.49,713.04,NA
2025-01-29 00:00:00,43.03,103.12,5.29,16.17,12.05,12.04,7.30,2.08,50.86,0.82,2.98,2.28,NA,NA,NA,29.96,61.51,0.31,216.62,NA,0.00,71.45,714.42,NA
2025-01-30 00:00:00,49.56,114.70,4.70,13.99,10.50,10.56,6.41,0.74,51.77,0.85,3.03,2.32,NA,NA,NA,30.73,63.40,0.49,209.71,NA,0.00,85.09,713.05,NA
2025-01-31 00:00:00,41.66,112.88,5.16,15.78,11.34,11.75,7.51,0.78,52.27,0.86,3.05,2.34,NA,NA,NA,31.76,57.66,0.37,233.42,NA,0.00,85.47,712.56,NA
2025-02-01 00:00:00,32.55,109.62,5.84,17.86,14.09,13.30,9.42,0.72,52.34,0.87,3.06,2.35,NA,NA,NA,32.08,55.43,0.58,243.12,NA,0.00,92.62,712.97,NA
2025-02-02 00:00:00,24.08,86.32,5.11,15.63,12.34,11.64,7.73,0.71,52.34,0.87,3.06,2.35,NA,NA,NA,32.37,51.32,0.60,259.17,NA,0.00,93.69,713.47,NA
2025-02-03 00:00:00,18.83,85.44,4.96,15.15,11.41,11.29,7.00,0.88,52.06,0.87,3.03,3.90,NA,NA,NA,32.58,50.44,0.50,260.68,NA,0.00,103.63,713.81,NA
2025-02-04 00:00:00,23.79,103.51,3.01,9.18,6.89,6.84,6.38,0.59,51.87,0.84,3.05,2.34,NA,NA,NA,33.16,46.60,0.58,277.50,NA,0.00,125.20,714.09,NA
2025-02-05 00:00:00,20.72,104.89,1.47,4.51,3.52,3.35,3.12,0.42,51.33,0.81,2.96,2.28,NA,NA,NA,34.63,45.04,0.44,285.04,NA,0.00,113.83,712.78,NA
2025-02-06 00:00:00,25.79,103.39,1.78,5.44,4.34,4.05,3.76,0.20,51.37,0.81,2.96,2.28,NA,NA,NA,32.84,49.79,0.47,266.58,NA,0.00,92.94,713.24,NA
2025-02-07 00:00:00,40.58,117.42,1.90,5.81,4.47,4.33,4.00,0.31,50.67,0.81,2.92,2.24,NA,NA,NA,32.48,54.62,0.76,246.90,NA,0.00,86.51,714.25,NA
2025-02-08 00:00:00,37.43,122.40,1.40,4.25,2.72,3.17,2.92,0.14,49.49,0.80,2.85,2.18,NA,NA,NA,32.39,53.74,0.31,248.02,NA,0.00,82.02,714.45,NA
2025-02-09 00:00:00,39.84,114.46,1.25,3.81,2.88,2.84,2.60,0.83,49.47,0.80,2.85,2.18,NA,NA,NA,32.29,53.51,0.41,247.84,NA,0.00,91.09,714.06,NA
