Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-02-18 00:00:00,30.69,66.47,4.18,9.36,14.03,18.49,6.27,0.71,25.62,0.99,1.71,1.33,NA,0.92,1.49,26.21,50.41,0.35,175.98,0.00,0.00,180.03,NA,NA
2025-02-19 00:00:00,29.68,67.68,4.83,10.88,15.71,13.48,6.71,0.84,28.14,1.00,1.79,1.11,NA,1.29,1.21,26.74,50.34,0.43,172.74,0.00,0.00,178.66,NA,NA
2025-02-20 00:00:00,35.24,72.72,7.62,11.97,19.58,14.33,11.79,0.81,26.24,1.07,2.21,0.67,NA,1.11,1.14,26.85,57.47,0.35,181.04,0.00,0.00,158.03,NA,NA
2025-02-21 00:00:00,32.35,65.27,8.41,12.23,20.73,13.84,11.61,0.78,29.76,1.07,2.23,0.73,NA,1.04,1.41,26.65,55.99,0.37,159.62,0.00,0.00,173.02,NA,NA
2025-02-22 00:00:00,28.99,62.32,6.81,10.27,17.14,14.31,8.03,0.70,29.02,0.81,1.32,1.21,NA,1.69,1.20,25.69,53.54,0.42,198.57,0.00,0.00,178.51,NA,NA
2025-02-23 00:00:00,29.08,70.08,5.23,8.37,13.60,11.30,9.63,0.63,34.52,0.28,0.89,1.45,NA,1.85,0.52,25.18,46.71,0.44,154.68,0.00,0.00,187.93,NA,NA
2025-02-24 00:00:00,29.59,63.47,5.76,8.86,11.36,15.12,8.20,0.63,32.19,0.67,1.14,1.68,NA,1.90,0.64,25.49,39.78,0.50,102.66,0.00,0.00,186.87,NA,NA
2025-02-25 00:00:00,30.84,62.11,7.16,10.11,13.68,18.86,10.09,0.63,37.64,0.89,1.50,1.93,NA,2.03,0.87,25.14,43.87,0.50,126.02,0.00,0.00,174.04,NA,NA
2025-02-26 00:00:00,33.72,72.79,6.74,9.74,16.41,19.16,10.25,0.63,38.03,1.08,1.97,1.98,NA,1.77,1.05,25.29,51.01,0.48,85.68,0.00,0.00,159.56,NA,NA
2025-02-27 00:00:00,30.85,70.55,5.05,8.53,12.95,16.53,8.84,0.63,36.98,1.14,2.09,2.28,NA,1.32,1.35,25.50,53.99,0.47,106.32,0.00,0.00,193.28,NA,NA
2025-02-28 00:00:00,36.46,74.10,18.20,9.81,17.31,13.84,7.97,0.81,23.22,0.90,1.85,1.63,NA,1.69,2.13,25.66,52.50,0.47,108.48,0.00,0.00,115.10,NA,NA
2025-03-01 00:00:00,38.55,79.71,7.09,10.38,17.70,13.73,9.28,0.77,25.52,1.15,1.93,1.60,NA,1.23,1.20,26.32,48.45,0.57,107.13,0.00,0.00,173.97,NA,NA
2025-03-02 00:00:00,39.82,63.00,5.51,11.30,16.77,12.80,7.60,0.72,28.12,0.76,1.77,1.62,NA,0.84,1.40,26.82,43.67,0.43,94.66,0.00,0.00,180.57,NA,NA
2025-03-03 00:00:00,41.63,67.33,4.50,9.05,13.52,13.36,8.50,0.86,28.95,0.78,1.97,1.61,NA,0.82,1.45,26.64,38.74,0.49,191.29,0.00,0.00,184.01,NA,NA
2025-03-04 00:00:00,41.47,71.98,4.70,8.16,12.85,16.80,10.22,1.04,31.29,0.90,1.93,2.11,NA,0.91,1.40,26.42,43.68,0.38,191.61,0.00,0.00,163.02,NA,NA
2025-03-05 00:00:00,38.27,69.74,6.12,9.18,15.32,14.92,8.42,0.76,32.35,1.22,2.30,1.94,NA,1.27,1.62,25.38,44.37,0.64,195.07,0.00,0.00,190.92,NA,NA
2025-03-06 00:00:00,38.60,65.13,7.63,10.75,18.29,14.38,8.25,0.67,30.96,1.18,2.34,1.70,NA,1.63,1.22,23.21,35.56,0.56,198.85,0.00,0.00,210.82,NA,NA
2025-03-07 00:00:00,41.16,72.67,10.26,10.52,20.76,13.59,6.76,1.04,36.87,0.99,2.34,1.82,NA,1.72,1.20,23.91,33.63,0.42,163.56,0.00,0.00,198.88,NA,NA
2025-03-08 00:00:00,40.61,74.33,10.97,8.95,19.92,12.06,8.32,0.88,39.09,1.25,2.29,1.81,NA,1.77,1.59,25.76,30.35,0.37,131.32,0.00,0.00,188.73,NA,NA
2025-03-09 00:00:00,48.68,79.71,9.43,8.41,17.77,9.36,7.36,0.73,18.63,0.75,1.41,0.97,NA,1.97,1.68,27.53,40.47,0.60,103.70,0.00,0.00,160.18,NA,NA
2025-03-10 00:00:00,43.50,71.47,8.79,7.62,16.25,10.55,12.11,0.78,18.82,0.70,1.35,0.96,NA,1.98,1.66,26.53,55.89,0.66,115.51,0.00,0.00,171.76,NA,NA
2025-03-11 00:00:00,42.24,73.91,8.04,6.12,13.02,12.50,12.40,0.91,20.35,0.81,1.29,1.29,NA,1.71,1.61,27.04,51.23,0.57,109.11,0.00,0.00,171.62,NA,NA
2025-03-12 00:00:00,40.47,71.29,7.53,8.37,15.44,15.33,13.75,0.68,20.66,1.34,1.99,1.68,NA,1.51,1.63,28.05,41.34,0.45,129.41,0.00,0.00,213.20,NA,NA
2025-03-13 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-03-14 00:00:00,46.59,71.85,8.18,9.56,17.56,16.67,15.10,0.62,26.19,1.40,11.40,1.57,NA,1.53,1.44,32.90,27.76,0.54,172.26,0.00,0.00,257.61,NA,NA
2025-03-15 00:00:00,41.06,71.59,7.09,11.90,18.78,14.38,14.88,0.65,26.75,1.00,1.54,1.09,NA,1.18,1.22,30.10,38.33,0.62,113.56,0.00,0.00,167.26,NA,NA
2025-03-16 00:00:00,35.58,73.90,6.42,14.46,20.82,12.88,15.91,0.60,27.54,1.05,1.42,1.09,NA,1.08,1.34,30.24,30.87,0.80,118.62,0.00,0.00,177.87,NA,NA
2025-03-17 00:00:00,35.22,71.98,7.10,15.46,22.36,14.94,16.31,0.77,28.92,1.17,1.57,1.07,NA,1.23,1.38,28.72,31.55,0.46,163.10,0.00,0.00,176.10,NA,NA
2025-03-18 00:00:00,39.95,75.10,7.31,15.03,21.79,15.46,15.13,0.70,28.88,1.01,1.60,1.03,NA,0.89,1.29,29.31,40.71,0.43,112.98,0.00,0.00,172.23,NA,NA
2025-03-19 00:00:00,36.20,68.75,7.40,14.63,21.74,16.09,14.59,0.63,35.44,1.05,1.36,1.02,NA,0.99,1.27,29.20,42.79,0.89,128.25,0.00,0.00,181.94,NA,NA
2025-03-20 00:00:00,40.07,66.61,6.17,14.75,21.05,14.82,12.08,0.49,30.39,1.08,1.39,0.99,NA,1.05,1.17,28.88,52.37,0.92,134.25,0.00,0.00,187.89,NA,NA
2025-03-21 00:00:00,44.47,74.72,6.12,14.57,20.59,11.05,8.46,0.73,25.43,1.18,1.51,1.19,NA,1.15,1.29,27.56,59.67,0.94,173.13,0.00,0.00,145.41,NA,NA
2025-03-22 00:00:00,49.49,83.22,7.30,13.76,20.64,7.73,10.40,0.51,21.29,0.95,1.35,1.34,NA,1.17,1.30,26.88,69.34,0.72,125.48,0.00,0.00,212.07,NA,NA
2025-03-23 00:00:00,72.41,106.56,6.66,12.45,18.82,8.44,11.05,0.71,18.67,0.96,1.26,1.20,NA,1.04,1.15,26.02,72.56,0.57,129.86,0.00,0.00,78.02,NA,NA
2025-03-24 00:00:00,41.71,80.05,7.12,12.61,19.77,8.62,11.14,0.63,21.82,0.82,1.14,1.09,NA,0.85,1.08,28.55,60.09,0.56,115.07,0.00,0.00,205.54,NA,NA
2025-03-25 00:00:00,38.45,81.35,8.56,11.59,20.31,8.46,9.73,0.60,25.72,0.56,0.80,0.84,NA,0.62,0.83,28.55,52.65,0.50,155.66,0.00,0.00,231.88,NA,NA
2025-03-26 00:00:00,42.03,83.15,10.38,13.39,23.83,11.18,10.56,0.76,38.54,0.54,0.65,0.91,NA,0.79,0.83,28.91,46.68,0.53,125.94,0.00,0.00,221.47,NA,NA
2025-03-27 00:00:00,43.42,88.97,9.99,15.24,25.37,12.40,10.79,0.80,41.06,0.51,0.65,0.95,NA,0.78,0.87,29.79,38.28,0.56,130.72,0.00,0.00,221.53,NA,NA
2025-03-28 00:00:00,41.97,97.69,9.32,14.95,24.07,11.07,12.54,0.71,38.71,0.63,0.90,1.03,NA,0.80,0.89,30.60,36.20,0.59,192.47,0.00,0.00,216.12,NA,NA
2025-03-29 00:00:00,42.13,102.38,8.10,12.56,20.68,14.15,10.74,0.74,41.14,0.72,0.96,1.29,NA,0.80,1.06,30.91,40.85,0.48,201.58,0.00,0.00,200.42,NA,NA
2025-03-30 00:00:00,42.94,102.51,6.20,10.74,16.93,16.35,9.22,0.72,42.39,0.89,1.23,1.57,NA,0.90,1.22,30.72,39.07,0.51,125.57,0.00,0.00,201.50,NA,NA
2025-03-31 00:00:00,39.84,85.94,6.20,10.73,16.92,16.45,9.22,0.63,42.39,0.89,1.23,1.55,NA,0.89,1.24,29.65,29.99,0.65,130.71,0.00,0.00,188.55,NA,NA
2025-04-01 00:00:00,44.81,89.68,7.10,11.38,18.88,14.77,10.10,0.61,41.11,0.90,1.27,1.37,NA,0.96,1.19,29.28,43.58,0.63,109.50,0.00,0.00,195.35,NA,NA
2025-04-02 00:00:00,45.05,76.40,8.89,12.72,21.95,10.87,10.36,0.53,37.86,0.78,1.09,0.97,NA,0.89,1.00,28.27,50.76,0.69,119.37,0.00,0.00,214.01,NA,NA
2025-04-03 00:00:00,41.37,84.65,9.22,13.78,22.93,9.13,8.67,0.56,33.32,0.62,0.83,0.82,NA,0.78,0.85,25.50,75.82,0.78,138.80,0.00,0.00,125.17,NA,NA
2025-04-04 00:00:00,25.39,51.64,8.52,13.54,22.16,9.87,7.29,0.64,30.09,0.60,0.86,0.91,NA,0.75,0.85,26.26,72.31,0.49,190.72,0.00,0.00,249.81,NA,NA
2025-04-05 00:00:00,NA,NA,9.57,12.88,22.45,8.94,8.10,0.66,29.25,0.48,0.74,0.93,NA,0.72,0.89,28.75,57.84,0.47,119.36,0.00,0.00,235.39,NA,NA
2025-04-06 00:00:00,16.97,19.59,9.98,13.34,23.41,8.21,8.95,0.59,25.38,0.43,0.66,0.92,NA,0.72,0.88,29.67,47.10,0.58,195.32,0.00,0.00,221.16,NA,NA
2025-04-07 00:00:00,29.04,74.16,10.00,13.43,23.36,8.20,9.30,0.68,30.33,0.44,0.66,0.92,NA,0.72,0.88,30.16,43.39,0.52,176.32,0.00,0.00,231.75,NA,NA
2025-04-08 00:00:00,29.97,72.39,10.13,13.76,23.89,8.66,8.92,0.67,37.03,0.52,0.88,0.95,NA,0.80,0.90,29.80,44.27,0.63,139.34,0.00,0.00,227.54,NA,NA
2025-04-09 00:00:00,31.09,106.98,9.32,13.20,22.65,10.39,8.75,0.73,40.07,0.79,1.45,1.09,NA,0.78,0.87,29.33,48.26,0.70,137.39,0.00,0.00,234.96,NA,NA
2025-04-10 00:00:00,33.58,71.38,7.85,12.71,20.52,12.10,15.23,0.50,33.77,0.82,1.75,1.23,NA,0.70,0.87,28.00,53.31,0.90,164.87,0.00,0.00,196.54,NA,NA
2025-04-11 00:00:00,25.40,77.05,7.96,12.56,20.35,8.97,8.48,0.52,22.20,0.48,1.13,0.92,NA,0.66,0.83,28.09,51.71,0.67,215.57,0.00,0.00,225.95,NA,NA
2025-04-12 00:00:00,26.97,71.35,9.06,12.62,21.08,9.25,9.01,0.29,25.98,0.50,1.13,1.07,NA,0.86,0.97,29.62,38.20,0.58,207.49,0.00,0.00,241.15,NA,NA
2025-04-13 00:00:00,28.65,73.76,7.94,11.26,18.25,8.96,9.16,0.36,35.40,0.54,1.30,1.16,NA,1.16,1.03,29.80,35.15,0.47,157.61,0.00,0.00,249.45,NA,NA
2025-04-14 00:00:00,29.72,72.53,8.02,11.52,19.57,8.96,8.97,0.45,31.29,0.46,1.31,1.11,NA,1.53,1.26,30.25,34.51,0.76,196.21,0.00,0.00,246.66,NA,NA
2025-04-15 00:00:00,30.40,72.51,8.92,12.41,21.39,8.83,9.00,0.49,32.34,0.49,1.29,1.32,NA,1.16,1.38,29.46,38.21,0.71,155.21,0.00,0.00,233.74,NA,NA
2025-04-16 00:00:00,31.87,75.32,6.94,10.94,17.87,7.80,10.91,0.50,36.47,0.58,1.45,1.48,NA,0.99,1.27,29.33,52.35,1.05,142.66,0.00,0.00,209.38,NA,NA
2025-04-17 00:00:00,29.50,75.71,5.12,9.32,14.40,7.14,13.15,0.46,38.13,0.65,1.56,1.51,NA,1.12,1.29,29.65,51.38,0.84,147.26,0.00,0.00,211.75,NA,NA
2025-04-18 00:00:00,28.42,78.64,6.00,10.44,16.24,7.59,11.29,0.58,34.15,0.64,1.18,1.30,NA,1.01,1.15,29.49,52.58,0.70,137.61,0.00,0.00,166.92,NA,NA
2025-04-19 00:00:00,27.03,73.19,7.38,11.84,19.11,7.95,9.29,0.63,22.88,0.60,0.75,1.05,NA,0.86,0.93,30.10,52.92,0.58,173.60,0.00,0.00,259.10,NA,NA
2025-04-20 00:00:00,33.07,84.55,9.10,13.56,22.74,9.09,10.88,0.53,NA,0.65,0.79,1.09,NA,0.89,0.97,NA,NA,NA,NA,0.00,0.00,NA,NA,NA
2025-04-21 00:00:00,29.43,76.41,8.58,12.83,21.87,10.04,10.97,0.73,NA,0.68,0.80,1.12,NA,0.88,0.98,32.50,42.71,0.57,162.91,0.00,0.00,235.57,NA,NA
2025-04-22 00:00:00,32.85,75.01,5.98,10.09,16.29,10.67,12.54,0.50,NA,0.64,1.60,1.20,NA,0.89,1.07,32.12,43.07,0.56,158.63,0.00,0.00,211.37,NA,NA
2025-04-23 00:00:00,33.58,105.76,4.48,8.65,13.08,10.42,13.49,0.52,NA,0.59,2.16,1.23,NA,0.89,1.12,32.55,40.27,0.54,165.20,0.00,0.00,202.74,NA,NA
2025-04-24 00:00:00,31.57,77.96,4.48,8.63,13.14,10.40,13.19,0.53,NA,0.62,2.13,1.33,NA,0.92,1.17,31.81,39.89,0.71,161.04,0.00,0.00,194.38,NA,NA
2025-04-25 00:00:00,34.16,87.80,7.08,10.94,18.06,12.04,11.21,0.52,37.23,0.96,2.37,1.96,NA,1.10,1.57,30.91,44.55,0.76,158.43,0.00,0.00,191.70,NA,NA
2025-04-26 00:00:00,39.81,71.61,5.94,10.29,16.19,14.45,14.79,0.76,41.81,1.43,2.91,2.18,NA,1.62,1.62,30.10,49.51,0.45,170.39,0.00,0.00,207.84,NA,NA
2025-04-27 00:00:00,30.13,73.09,4.49,9.31,13.88,16.28,9.41,0.45,45.37,1.59,3.13,1.84,NA,1.96,1.28,28.98,57.62,0.48,124.20,0.00,0.00,138.70,NA,NA
2025-04-28 00:00:00,37.57,70.40,3.79,8.92,12.66,14.04,7.56,0.36,39.51,1.23,2.77,1.77,NA,1.68,1.42,30.46,48.39,0.59,155.29,0.00,0.00,218.95,NA,NA
2025-04-29 00:00:00,29.30,74.98,4.44,9.22,13.90,11.99,6.93,0.48,33.08,0.84,2.39,1.78,NA,1.50,1.62,30.79,45.16,0.86,152.80,0.00,0.00,189.54,NA,NA
2025-04-30 00:00:00,24.88,71.86,6.31,10.52,17.85,12.10,7.95,0.53,28.24,0.86,2.31,1.92,NA,1.62,1.72,32.02,39.43,0.68,186.80,0.00,0.00,213.57,NA,NA
2025-05-01 00:00:00,27.38,69.81,6.31,10.52,17.88,12.06,7.91,0.35,28.27,0.86,2.31,1.92,NA,1.62,1.72,31.28,47.87,0.87,152.21,0.00,0.00,210.48,NA,NA
2025-05-02 00:00:00,28.06,74.06,5.51,9.95,15.90,11.55,7.94,0.54,31.27,0.84,2.25,1.93,NA,1.56,1.70,31.12,49.61,0.81,143.19,0.00,0.00,201.06,NA,NA
2025-05-03 00:00:00,27.23,66.45,5.41,9.73,15.09,10.67,7.80,0.48,32.23,0.85,2.24,1.84,NA,1.36,1.55,31.06,38.51,0.82,191.07,0.00,0.00,209.79,NA,NA
2025-05-04 00:00:00,27.88,69.98,5.01,9.88,14.86,9.95,7.46,0.63,26.15,0.91,2.18,1.82,NA,1.38,1.52,30.05,43.74,0.69,117.59,0.00,0.00,198.52,NA,NA
2025-05-05 00:00:00,37.45,60.19,5.58,10.91,16.67,9.82,5.03,0.47,33.10,0.93,2.33,1.71,NA,1.41,1.52,30.44,49.07,0.62,180.48,0.00,0.00,225.88,NA,NA
2025-05-06 00:00:00,35.29,58.17,5.73,10.14,15.83,11.50,5.61,0.54,36.50,0.92,2.46,1.59,NA,1.30,1.41,29.88,44.90,0.49,146.28,0.00,0.00,228.13,NA,NA
2025-05-07 00:00:00,36.19,56.68,5.81,11.03,16.82,11.74,5.52,0.35,37.01,0.91,2.33,1.71,NA,1.37,1.48,29.85,42.33,0.50,186.48,0.00,0.00,229.23,NA,NA
2025-05-08 00:00:00,37.75,59.47,6.70,12.37,19.17,12.03,4.59,0.51,36.83,0.89,2.40,1.65,NA,1.36,1.43,29.02,49.92,0.43,163.97,0.00,0.00,195.42,NA,NA
