Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-27 00:00:00,42.84,74.36,5.82,11.38,17.21,10.21,11.46,0.83,18.89,0.53,1.36,NA,NA,1.15,0.62,NA,43.24,0.07,148.86,0.00,0.00,156.03,NA,NA
2025-01-28 00:00:00,29.63,62.13,7.21,11.63,18.89,8.49,14.37,0.71,26.83,0.20,0.60,NA,NA,0.97,0.28,NA,46.33,0.06,153.41,0.00,0.00,153.68,NA,NA
2025-01-29 00:00:00,28.26,59.70,8.96,13.78,22.74,9.88,12.71,0.64,24.84,0.12,0.43,NA,NA,0.96,0.21,NA,51.76,0.05,151.80,0.00,0.00,143.68,NA,NA
2025-01-30 00:00:00,39.00,68.42,5.79,8.98,14.36,11.02,9.95,0.59,20.46,0.13,0.45,NA,NA,0.95,0.24,NA,56.95,0.05,162.09,0.00,0.00,145.41,NA,NA
2025-01-31 00:00:00,26.46,57.73,6.80,10.43,17.05,13.20,12.02,0.66,20.49,0.18,0.48,NA,NA,0.98,0.27,NA,51.37,0.06,149.74,0.00,0.00,153.54,NA,NA
2025-02-01 00:00:00,26.31,59.03,7.73,13.37,21.07,16.66,11.89,0.73,12.96,0.23,0.53,NA,NA,1.00,0.36,NA,48.59,0.06,161.55,0.00,0.00,172.23,NA,NA
2025-02-02 00:00:00,27.69,58.32,5.30,12.67,17.94,14.33,12.85,0.37,15.56,0.24,0.45,NA,NA,1.00,0.22,NA,49.70,0.06,165.24,0.00,0.00,235.93,NA,NA
2025-02-03 00:00:00,28.92,63.00,5.28,12.57,17.90,14.41,11.55,0.37,18.00,0.14,0.44,NA,NA,0.98,0.26,NA,31.95,0.06,123.38,0.00,0.00,303.90,NA,NA
2025-02-04 00:00:00,31.44,62.64,7.17,14.07,21.37,13.20,13.28,0.62,16.95,0.18,0.47,NA,NA,0.86,0.44,NA,39.16,0.07,154.57,0.00,0.00,157.49,NA,NA
2025-02-05 00:00:00,30.55,61.87,9.02,15.66,24.61,12.07,12.86,0.87,20.41,0.22,0.57,NA,NA,0.97,0.32,NA,35.69,0.05,160.55,0.00,0.00,158.74,NA,NA
2025-02-06 00:00:00,26.64,58.57,8.99,15.72,24.55,12.03,12.65,0.87,15.64,0.18,0.45,NA,NA,0.97,0.27,NA,41.41,0.06,134.87,0.00,0.00,148.12,NA,NA
2025-02-07 00:00:00,30.92,61.31,7.95,13.25,21.29,11.70,12.98,0.80,16.64,0.24,0.54,NA,NA,1.01,0.33,NA,44.61,0.06,143.90,0.00,0.00,140.92,NA,NA
2025-02-08 00:00:00,31.16,61.65,6.37,9.59,16.03,11.04,13.94,0.82,17.50,0.27,0.57,NA,NA,1.00,0.42,NA,43.06,0.06,143.12,0.00,0.00,141.15,NA,NA
2025-02-09 00:00:00,31.76,63.83,6.38,9.59,15.90,10.98,13.08,0.67,15.25,0.35,0.92,NA,NA,1.12,0.52,NA,47.73,0.06,109.91,0.00,0.00,211.68,NA,NA
2025-02-10 00:00:00,52.45,84.83,7.25,12.31,19.48,11.64,12.20,0.63,23.18,0.16,0.47,NA,NA,1.00,0.33,NA,39.02,0.05,137.53,0.00,0.00,226.38,NA,NA
2025-02-11 00:00:00,35.21,66.27,8.12,14.70,22.81,12.37,10.92,0.66,19.97,0.16,0.47,NA,NA,0.97,0.31,NA,45.68,0.05,143.74,0.00,0.00,137.22,NA,NA
2025-02-12 00:00:00,41.94,73.70,6.40,12.07,18.47,10.75,12.59,0.84,20.04,0.29,0.88,NA,NA,1.04,0.45,NA,43.77,0.06,145.65,0.00,0.00,132.59,NA,NA
2025-02-13 00:00:00,38.32,72.89,5.29,10.31,15.50,9.69,14.14,0.97,18.59,0.35,0.93,NA,NA,1.06,0.60,NA,35.24,0.07,128.36,0.00,0.00,150.32,NA,NA
2025-02-14 00:00:00,34.91,66.29,5.28,10.32,15.60,9.65,15.20,0.61,15.05,0.38,0.80,NA,NA,1.07,0.63,NA,36.36,0.07,128.84,0.00,0.00,82.41,NA,NA
2025-02-15 00:00:00,30.77,62.01,5.30,10.33,15.57,9.65,20.12,0.74,12.76,0.43,0.80,NA,NA,1.11,0.71,NA,28.87,0.07,132.38,0.00,0.00,156.60,NA,NA
2025-02-16 00:00:00,29.12,61.50,5.28,10.33,15.65,9.65,18.01,0.73,19.06,0.33,0.75,NA,NA,1.04,0.43,NA,30.20,0.07,150.47,0.00,0.00,158.74,NA,NA
2025-02-17 00:00:00,34.59,67.31,7.19,13.33,20.52,11.62,17.03,0.51,20.15,0.17,0.45,NA,NA,0.91,0.29,NA,37.47,0.06,146.03,0.00,0.00,132.19,NA,NA
2025-02-18 00:00:00,33.94,65.72,8.11,14.68,22.78,12.66,13.48,0.70,19.81,0.22,0.50,NA,NA,0.99,0.28,NA,44.49,0.06,159.12,0.00,0.00,143.29,NA,NA
2025-02-19 00:00:00,43.91,72.80,8.13,14.66,22.76,12.62,13.16,0.78,19.39,0.21,0.57,NA,NA,0.99,0.29,NA,46.19,0.05,145.61,0.00,0.00,143.81,NA,NA
2025-02-20 00:00:00,46.05,80.46,5.35,9.88,14.45,11.04,10.52,0.57,16.89,0.15,0.45,NA,NA,0.83,0.28,NA,53.85,0.05,99.41,0.00,0.00,123.34,NA,NA
2025-02-21 00:00:00,27.55,59.07,4.37,8.20,11.55,10.34,12.74,0.60,13.22,0.16,0.59,NA,NA,0.98,0.23,NA,53.13,0.05,107.99,0.00,0.00,151.80,NA,NA
2025-02-22 00:00:00,41.88,74.42,6.54,12.10,18.21,11.09,12.37,0.83,16.91,0.32,0.74,NA,NA,1.02,0.55,NA,47.07,0.06,148.80,0.00,0.00,144.21,NA,NA
2025-02-23 00:00:00,25.74,58.54,7.43,14.49,21.91,11.66,14.36,0.67,14.01,0.23,0.58,NA,NA,1.01,0.34,NA,39.78,0.05,135.02,0.00,0.00,148.36,NA,NA
2025-02-24 00:00:00,38.05,68.27,5.84,11.84,17.62,12.70,15.86,0.67,16.41,0.19,0.54,NA,NA,1.00,0.33,NA,31.50,0.05,131.14,0.00,0.00,172.23,NA,NA
2025-02-25 00:00:00,28.78,58.83,5.25,8.09,13.56,12.35,13.57,0.54,16.07,0.13,0.61,NA,NA,0.96,0.24,NA,45.26,0.05,131.48,0.00,0.00,163.64,NA,NA
2025-02-26 00:00:00,29.33,60.36,3.89,7.20,11.56,10.25,13.03,0.57,17.52,0.15,0.46,NA,NA,0.97,0.20,NA,46.65,0.05,137.14,0.00,0.00,158.22,NA,NA
2025-02-27 00:00:00,28.92,59.82,3.90,7.19,11.57,10.30,13.83,0.61,22.58,0.12,0.41,NA,NA,0.94,0.25,NA,45.15,0.06,155.37,0.00,0.00,165.25,NA,NA
2025-02-28 00:00:00,39.92,71.84,6.53,9.48,16.20,11.23,12.95,0.63,22.53,0.12,0.43,NA,NA,0.95,0.21,NA,46.79,0.05,167.25,0.00,0.00,154.80,NA,NA
2025-03-01 00:00:00,37.78,73.75,7.13,10.14,17.29,10.82,12.53,0.58,16.45,0.14,0.45,NA,NA,0.99,0.28,NA,44.35,0.05,151.14,0.00,0.00,165.03,NA,NA
2025-03-02 00:00:00,10.75,59.03,4.96,8.90,13.83,11.57,12.48,0.53,14.20,0.16,0.44,NA,NA,0.99,0.26,NA,39.67,0.06,158.25,0.00,0.00,166.83,NA,NA
2025-03-03 00:00:00,30.39,74.04,6.73,9.98,16.79,14.58,13.51,0.98,11.98,0.30,0.65,NA,NA,1.05,0.57,NA,34.29,0.07,141.17,0.00,0.00,147.11,NA,NA
2025-03-04 00:00:00,31.24,80.39,8.53,11.10,19.63,15.93,16.91,1.20,11.76,0.72,1.67,NA,NA,1.19,0.99,NA,35.63,0.07,167.03,0.00,0.00,130.14,NA,NA
2025-03-05 00:00:00,29.80,76.46,9.20,11.56,20.79,16.82,17.18,1.21,8.28,0.54,1.12,NA,NA,1.21,1.10,NA,28.20,0.07,78.32,0.00,0.00,162.54,NA,NA
2025-03-06 00:00:00,16.48,64.83,9.60,11.50,21.11,15.36,18.82,0.87,8.12,0.35,0.87,NA,NA,1.06,0.64,NA,15.23,0.07,71.37,0.00,0.00,166.59,NA,NA
2025-03-07 00:00:00,18.86,66.88,8.77,10.56,19.34,12.36,25.20,0.92,12.89,0.51,1.01,NA,NA,1.12,0.66,NA,21.43,0.06,137.13,0.00,0.00,169.17,NA,NA
2025-03-08 00:00:00,25.28,73.87,8.76,10.58,19.34,12.34,22.96,1.15,17.76,0.61,1.45,NA,NA,1.11,0.67,NA,25.55,0.06,148.28,0.00,0.00,151.80,NA,NA
2025-03-09 00:00:00,19.77,66.08,8.80,10.58,19.38,12.35,15.46,0.67,18.46,0.18,0.50,NA,NA,0.95,0.23,NA,46.40,0.05,139.22,0.00,0.00,134.88,NA,NA
2025-03-10 00:00:00,18.90,65.84,9.19,11.53,20.74,13.97,12.78,0.56,14.47,0.11,0.45,NA,NA,0.97,0.22,NA,57.08,0.04,135.36,0.00,0.00,153.88,NA,NA
2025-03-11 00:00:00,26.11,71.96,9.48,12.30,21.89,15.38,12.85,0.69,18.18,0.15,0.50,NA,NA,0.98,0.28,NA,48.02,0.05,154.92,0.00,0.00,151.13,NA,NA
2025-03-12 00:00:00,25.04,73.65,9.47,12.36,21.77,15.35,12.74,0.78,19.10,0.27,0.72,NA,NA,1.01,0.40,NA,35.81,0.06,165.92,0.00,0.00,161.64,NA,NA
2025-03-13 00:00:00,34.97,82.44,8.71,13.58,22.22,15.91,8.98,0.74,18.55,0.22,0.59,NA,NA,0.97,0.40,NA,37.84,0.05,162.75,0.00,0.00,119.49,NA,NA
2025-03-14 00:00:00,17.50,64.00,8.59,13.63,22.35,16.95,14.13,0.65,20.26,0.18,0.47,NA,NA,0.98,0.26,NA,34.68,0.05,148.55,0.00,0.00,145.11,NA,NA
2025-03-15 00:00:00,20.87,67.85,7.81,13.98,21.40,16.16,14.95,0.56,19.83,0.15,0.43,NA,NA,0.98,0.24,NA,38.34,0.05,119.91,0.00,0.00,154.43,NA,NA
2025-03-16 00:00:00,11.74,59.77,6.62,15.30,21.30,14.86,14.42,0.53,18.27,0.16,0.46,NA,NA,0.97,0.21,NA,31.86,0.06,178.82,0.00,0.00,159.19,NA,NA
2025-03-17 00:00:00,30.33,73.26,7.93,12.96,20.76,15.42,13.93,0.71,16.30,0.22,0.52,NA,NA,1.00,0.32,NA,28.13,0.05,124.99,0.00,0.00,154.07,NA,NA
2025-03-18 00:00:00,37.53,86.45,9.31,11.72,20.97,15.93,13.66,0.61,14.25,0.21,0.58,NA,NA,1.07,0.37,NA,43.21,0.05,129.04,0.00,0.00,157.12,NA,NA
2025-03-19 00:00:00,28.11,65.23,9.35,11.75,21.14,14.83,12.77,0.41,12.84,0.08,0.41,NA,NA,0.96,0.17,NA,39.49,0.05,172.05,0.00,0.00,161.16,NA,NA
2025-03-20 00:00:00,44.54,80.17,9.27,11.71,21.07,14.93,11.69,0.41,8.23,0.09,0.38,NA,NA,0.92,0.21,NA,52.60,0.05,159.63,0.00,0.00,151.59,NA,NA
2025-03-21 00:00:00,37.26,77.05,9.34,11.83,21.21,15.06,11.55,0.56,10.80,0.10,0.42,NA,NA,0.96,0.20,NA,50.83,0.05,138.21,0.00,0.00,139.53,NA,NA
2025-03-22 00:00:00,34.02,66.29,8.52,12.57,20.88,14.29,11.50,0.35,11.17,0.06,0.28,NA,NA,0.68,0.15,NA,59.24,0.06,176.42,0.07,6.50,181.02,NA,NA
2025-03-23 00:00:00,25.03,59.07,7.53,12.22,19.43,12.97,11.36,0.49,9.49,0.08,0.38,NA,NA,0.95,0.17,NA,60.55,0.05,159.85,0.00,0.00,163.77,NA,NA
2025-03-24 00:00:00,23.94,62.33,7.51,12.20,19.34,12.99,10.58,0.66,10.11,0.14,0.46,NA,NA,0.98,0.29,NA,57.37,0.05,106.62,0.00,0.00,158.30,NA,NA
2025-03-25 00:00:00,32.27,68.25,8.16,12.82,20.85,13.03,11.55,0.63,18.11,0.16,0.52,NA,NA,0.98,0.28,NA,47.44,0.05,157.41,0.00,0.00,194.38,NA,NA
2025-03-26 00:00:00,37.29,74.56,10.00,14.48,24.46,13.32,6.81,0.67,24.05,0.18,0.48,NA,NA,0.98,0.26,NA,40.23,0.06,164.37,0.00,0.00,181.64,NA,NA
2025-03-27 00:00:00,38.34,74.96,10.56,15.15,25.81,13.34,16.77,0.78,25.39,0.23,0.60,NA,NA,1.03,0.50,NA,35.12,0.06,153.97,0.00,0.00,171.72,NA,NA
2025-03-28 00:00:00,52.25,92.19,10.03,14.80,25.30,14.10,13.53,0.74,28.10,0.22,0.55,NA,NA,1.03,0.43,NA,33.15,0.05,157.21,0.00,0.00,171.24,NA,NA
2025-03-29 00:00:00,42.39,76.35,9.00,14.52,24.17,14.24,14.85,0.72,30.23,0.19,0.49,NA,NA,0.99,0.39,NA,33.52,0.06,158.00,0.00,0.00,130.02,NA,NA
2025-03-30 00:00:00,33.11,71.84,8.98,14.38,24.26,14.26,15.60,0.61,27.82,0.18,0.50,NA,NA,0.98,0.26,NA,32.42,0.05,168.30,0.00,0.00,160.39,NA,NA
2025-03-31 00:00:00,25.28,61.49,8.97,14.38,24.31,14.26,15.15,0.57,24.59,0.16,0.47,NA,NA,0.98,0.25,NA,31.08,0.06,167.36,0.00,0.00,145.74,NA,NA
2025-04-01 00:00:00,36.42,72.88,9.05,14.42,24.27,14.32,13.38,0.51,15.39,0.10,0.41,NA,NA,0.96,0.21,NA,45.27,0.05,142.50,0.00,0.00,161.94,NA,NA
2025-04-02 00:00:00,33.51,71.49,8.99,14.41,24.19,14.40,11.52,0.48,9.75,0.09,0.39,NA,NA,0.94,0.22,NA,49.31,0.05,131.92,0.00,0.00,168.81,NA,NA
2025-04-03 00:00:00,23.58,62.53,8.97,14.42,24.27,14.52,12.00,0.41,9.35,0.07,0.38,NA,NA,0.94,0.12,NA,58.90,0.05,157.91,0.02,1.00,168.76,NA,NA
2025-04-04 00:00:00,44.08,75.59,8.80,13.52,22.67,14.01,5.10,0.76,18.46,0.23,0.61,NA,NA,1.08,0.83,NA,48.74,0.05,136.31,0.00,0.00,310.07,NA,NA
2025-04-05 00:00:00,28.63,64.35,9.17,13.43,22.76,11.21,10.82,0.62,17.08,0.17,0.57,NA,NA,1.00,0.38,NA,52.16,0.06,157.06,0.00,0.00,188.67,NA,NA
2025-04-06 00:00:00,23.57,59.71,9.66,14.31,23.97,9.63,11.59,0.62,18.57,0.08,0.40,NA,NA,0.94,0.11,NA,43.13,0.06,141.31,0.00,0.00,188.63,NA,NA
2025-04-07 00:00:00,27.23,61.92,9.63,14.29,23.91,9.70,9.17,0.55,25.51,NA,NA,NA,NA,NA,NA,NA,37.71,0.06,162.12,0.00,0.00,171.54,NA,NA
2025-04-08 00:00:00,20.94,58.06,9.41,13.93,23.36,9.83,11.87,0.33,20.05,0.10,0.37,NA,NA,0.84,0.26,NA,43.44,0.05,148.01,0.00,0.00,283.64,NA,NA
2025-04-09 00:00:00,27.68,63.89,8.07,11.37,19.60,10.01,14.38,0.81,30.77,0.18,0.50,NA,NA,0.96,0.41,NA,35.72,0.05,148.44,0.00,0.00,168.92,NA,NA
2025-04-10 00:00:00,24.52,60.63,8.21,11.42,19.63,8.99,12.33,0.44,21.56,0.11,0.44,NA,NA,0.96,0.19,NA,44.50,0.06,126.59,0.00,0.00,166.92,NA,NA
2025-04-11 00:00:00,27.71,63.28,10.02,14.45,24.42,8.96,12.71,0.76,20.81,0.24,0.58,NA,NA,1.05,0.56,NA,41.10,0.06,129.09,0.00,0.00,189.86,NA,NA
2025-04-12 00:00:00,23.31,58.65,9.96,14.35,24.28,8.96,13.18,1.01,15.23,0.39,0.80,NA,NA,1.17,0.91,NA,33.42,0.07,106.55,0.00,0.00,195.87,NA,NA
2025-04-13 00:00:00,25.12,61.15,9.67,14.05,23.82,8.81,15.48,0.93,18.16,0.58,1.28,NA,NA,1.26,1.09,NA,29.25,0.06,141.14,0.00,0.00,195.03,NA,NA
2025-04-14 00:00:00,20.92,55.05,6.30,10.33,17.11,6.94,13.36,0.34,28.29,0.09,0.40,NA,NA,0.95,0.16,NA,31.45,0.06,151.10,0.00,0.00,194.35,NA,NA
2025-04-15 00:00:00,40.99,78.13,9.51,13.01,22.70,7.92,13.94,0.57,22.51,0.10,0.38,NA,NA,0.90,0.21,NA,39.32,0.06,178.07,0.00,0.00,256.51,NA,NA
2025-04-16 00:00:00,25.08,63.71,9.98,13.37,23.42,8.09,10.90,0.22,18.77,0.06,0.36,NA,NA,0.92,0.13,NA,52.18,0.06,178.48,0.00,0.00,153.47,NA,NA
2025-04-17 00:00:00,20.10,59.00,10.05,13.33,23.26,8.07,11.55,0.23,19.27,0.05,0.34,NA,NA,0.92,0.06,NA,55.48,0.06,183.08,0.00,0.00,117.06,NA,NA
2025-04-18 00:00:00,35.67,69.62,9.97,13.34,23.25,8.13,7.65,0.34,29.78,0.07,0.31,NA,NA,0.78,0.11,NA,34.53,0.04,193.37,0.00,0.00,499.67,NA,NA
2025-04-19 00:00:00,30.01,78.32,10.06,13.35,23.34,8.05,4.71,0.46,20.22,0.17,0.50,NA,NA,0.99,0.41,NA,45.25,0.06,173.16,0.00,0.00,215.16,NA,NA
2025-04-20 00:00:00,24.48,61.83,9.96,13.38,23.40,8.09,11.43,0.57,20.70,0.20,0.57,NA,NA,1.00,0.31,NA,49.55,0.07,176.58,0.00,0.00,157.24,NA,NA
2025-04-21 00:00:00,21.36,58.07,9.98,13.46,23.40,8.11,11.25,0.27,23.27,0.07,0.33,NA,NA,0.84,0.11,NA,49.07,0.06,154.08,0.00,0.00,242.57,NA,NA
2025-04-22 00:00:00,42.97,70.25,5.38,10.59,15.97,7.98,11.59,0.63,25.09,0.21,0.49,NA,NA,0.98,0.43,NA,37.22,0.06,168.47,0.02,1.00,316.08,NA,NA
2025-04-23 00:00:00,43.92,91.05,5.11,10.41,15.53,7.93,13.23,0.39,22.85,0.14,0.46,NA,NA,0.97,0.25,NA,39.25,0.06,171.62,0.00,0.00,197.40,NA,NA
2025-04-24 00:00:00,35.79,77.80,5.67,9.92,15.07,8.17,11.95,0.39,23.92,0.12,0.46,NA,NA,0.98,0.23,NA,34.72,0.06,165.44,0.00,0.00,186.12,NA,NA
2025-04-25 00:00:00,24.26,58.25,6.30,9.44,14.56,8.46,13.31,0.42,23.20,0.12,0.50,NA,NA,0.96,0.22,NA,37.03,0.06,156.89,0.00,0.00,200.98,NA,NA
2025-04-26 00:00:00,30.09,67.04,6.27,9.41,14.61,8.48,13.49,0.75,24.15,0.17,0.63,NA,NA,1.01,0.36,NA,37.55,0.06,135.88,0.00,0.00,178.71,NA,NA
2025-04-27 00:00:00,21.20,58.94,6.30,9.38,14.52,8.47,11.01,0.26,12.23,0.08,0.41,NA,NA,0.96,0.20,NA,58.32,0.04,138.89,0.00,0.00,143.86,NA,NA
2025-04-28 00:00:00,30.26,64.58,7.02,10.32,16.59,9.41,12.02,0.35,23.05,0.08,0.37,NA,NA,0.93,0.15,NA,44.45,0.06,155.03,0.00,0.00,198.99,NA,NA
2025-04-29 00:00:00,26.00,61.61,6.53,10.54,17.20,10.28,11.43,0.17,17.73,0.10,0.41,NA,NA,0.93,0.21,NA,42.69,0.05,153.08,0.00,0.00,147.02,NA,NA
2025-04-30 00:00:00,21.31,59.71,5.12,9.36,14.47,9.61,12.82,0.41,18.91,0.11,0.44,NA,NA,0.92,0.16,NA,42.57,0.05,139.79,0.00,0.00,248.39,NA,NA
2025-05-01 00:00:00,23.83,61.85,6.35,10.51,16.86,9.93,9.65,0.31,17.34,0.07,0.37,NA,NA,0.94,0.16,NA,50.79,0.05,179.14,0.00,0.00,191.99,NA,NA
2025-05-02 00:00:00,33.10,70.56,5.54,9.64,15.14,9.07,11.28,0.40,25.46,0.08,0.39,NA,NA,0.95,0.17,NA,42.94,0.05,181.17,0.00,0.00,261.83,NA,NA
2025-05-03 00:00:00,18.54,53.96,5.12,9.29,14.42,9.32,11.97,0.34,26.40,0.07,0.37,NA,NA,0.95,0.11,NA,41.47,0.05,148.22,0.00,0.00,257.91,NA,NA
2025-05-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-05-05 00:00:00,31.88,70.04,5.10,9.32,14.45,9.32,6.18,0.34,29.01,0.14,0.44,NA,NA,0.91,0.34,NA,34.34,0.06,123.90,0.26,12.50,274.77,NA,NA
2025-05-06 00:00:00,29.63,69.47,5.12,9.32,14.49,9.32,10.12,0.42,25.64,0.13,0.46,NA,NA,0.95,0.30,NA,48.40,0.04,129.50,0.01,0.50,206.24,NA,NA
2025-05-07 00:00:00,27.92,63.78,5.12,9.35,14.48,9.30,13.59,0.47,15.75,0.14,0.48,NA,NA,0.97,0.34,NA,45.25,0.06,132.70,0.15,13.00,138.86,NA,NA
2025-05-08 00:00:00,23.46,59.27,5.12,9.33,14.46,9.20,11.62,0.56,16.02,0.13,0.52,NA,NA,1.00,0.34,NA,42.02,0.06,107.63,0.00,0.00,183.57,NA,NA
2025-05-09 00:00:00,31.62,70.29,5.76,9.24,14.93,11.14,9.93,0.49,22.71,0.13,0.43,NA,NA,0.97,0.28,NA,44.08,0.05,138.65,0.11,10.50,204.37,NA,NA
2025-05-10 00:00:00,21.55,56.64,7.51,9.43,18.23,10.77,11.75,0.46,17.36,0.13,0.49,NA,NA,0.98,0.26,NA,54.43,0.07,153.82,0.32,31.00,201.61,NA,NA
