Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-18 00:00:00,80.27,181.32,14.04,96.77,62.76,22.03,4.73,0.36,21.00,4.07,8.96,1.24,NA,NA,NA,29.32,67.36,0.85,94.74,0.00,0.00,33.02,709.96,-2.93
2025-01-19 00:00:00,78.79,174.49,23.94,93.15,69.01,18.32,4.48,0.38,19.95,5.54,18.14,1.94,NA,NA,NA,30.83,65.12,0.68,81.46,0.00,0.00,43.60,713.01,-2.79
2025-01-20 00:00:00,72.10,162.55,18.27,98.38,67.02,18.87,5.83,0.51,141.38,4.36,11.66,1.94,NA,NA,NA,28.38,57.42,0.71,64.76,0.00,0.00,39.80,709.61,-2.68
2025-01-21 00:00:00,69.16,165.87,33.87,105.26,81.90,25.52,8.63,0.49,103.60,5.48,40.01,3.13,NA,NA,NA,29.50,56.53,0.60,101.43,0.00,0.00,55.35,709.20,-2.88
2025-01-22 00:00:00,75.90,171.50,26.48,101.23,74.66,30.67,5.08,0.20,67.30,5.60,15.59,2.00,NA,NA,NA,28.81,58.58,0.85,65.83,0.00,0.00,43.77,709.04,-2.66
2025-01-23 00:00:00,71.48,156.58,10.15,88.22,53.72,28.49,9.20,0.39,8.11,2.71,6.78,0.65,NA,NA,NA,28.30,68.72,1.04,126.73,0.00,0.00,37.94,708.85,-2.66
2025-01-24 00:00:00,54.84,136.15,18.17,93.11,64.30,23.68,4.80,0.19,14.32,0.01,0.00,0.00,NA,NA,NA,28.63,65.40,0.89,112.86,0.00,0.00,60.64,712.01,-2.74
2025-01-25 00:00:00,44.52,123.28,27.54,89.31,69.40,31.46,6.80,0.25,21.63,1.66,8.94,1.52,NA,NA,NA,29.23,64.36,0.71,119.56,0.00,0.00,103.38,727.79,-3.22
2025-01-26 00:00:00,63.68,160.05,30.08,92.47,73.37,25.06,3.17,0.14,22.76,5.87,45.81,2.23,NA,NA,NA,30.90,64.03,0.65,134.21,0.00,0.00,182.34,766.39,-4.14
2025-01-27 00:00:00,62.55,137.15,19.40,89.13,62.14,25.67,5.34,0.22,14.71,4.17,10.38,1.42,NA,NA,NA,26.42,63.13,0.67,143.11,0.00,0.00,720.77,923.93,-6.40
2025-01-28 00:00:00,69.38,149.05,17.77,87.43,60.33,28.99,5.73,0.22,13.42,4.20,23.03,1.37,NA,NA,NA,27.47,59.47,0.67,170.12,0.00,0.00,275.88,806.90,-4.75
2025-01-29 00:00:00,64.47,135.43,12.91,89.02,57.73,26.85,4.18,0.18,10.12,2.85,9.14,1.10,NA,NA,NA,27.81,61.83,0.44,140.33,0.00,0.00,33.81,709.56,-2.66
2025-01-30 00:00:00,69.20,143.19,14.85,83.97,56.47,25.82,6.22,0.27,11.51,2.96,8.76,1.18,NA,NA,NA,28.00,64.19,0.30,126.34,0.00,0.00,36.27,708.74,-2.74
2025-01-31 00:00:00,60.04,133.83,17.65,90.55,61.53,23.12,4.96,0.22,13.62,3.93,21.43,1.45,NA,NA,NA,28.94,60.67,0.30,124.69,0.00,0.00,35.79,708.73,-2.65
2025-02-01 00:00:00,45.59,122.84,24.14,85.56,64.92,21.89,4.56,0.19,18.68,3.24,14.96,1.32,NA,NA,NA,27.92,58.72,0.30,121.96,0.00,0.00,39.85,712.02,-2.65
2025-02-02 00:00:00,43.34,120.22,22.73,89.21,65.53,20.86,4.02,0.17,17.57,3.79,16.02,1.63,NA,NA,NA,29.24,57.24,0.30,151.97,0.00,0.00,45.66,709.33,-2.67
2025-02-03 00:00:00,37.86,112.82,21.01,87.63,63.69,22.44,6.37,0.25,16.54,3.91,9.10,1.76,NA,NA,NA,25.72,55.65,0.30,119.97,0.00,0.00,40.46,709.24,-2.71
2025-02-04 00:00:00,58.92,144.77,23.51,91.03,67.31,25.02,5.36,0.23,17.54,6.25,24.74,1.92,NA,NA,NA,27.31,56.27,0.30,99.98,0.00,0.00,38.61,709.29,-2.75
2025-02-05 00:00:00,54.23,139.90,9.20,88.57,54.59,23.76,4.34,0.18,7.24,4.96,28.72,1.35,NA,NA,NA,28.85,52.22,0.30,169.41,0.00,0.00,37.75,709.49,-2.75
2025-02-06 00:00:00,59.11,146.96,14.35,88.14,58.42,26.29,5.10,0.18,11.26,4.22,21.41,1.22,NA,NA,NA,28.90,54.99,0.30,186.93,0.00,0.00,36.15,709.05,-2.67
2025-02-07 00:00:00,71.60,162.20,11.37,89.37,56.26,27.99,5.34,0.23,8.89,4.26,19.36,1.38,NA,NA,NA,29.10,56.74,0.30,116.80,0.00,0.00,39.77,709.51,-2.76
2025-02-08 00:00:00,68.43,153.38,11.76,92.93,58.88,24.10,4.35,0.18,9.29,4.53,16.17,1.40,NA,NA,NA,29.22,57.02,0.30,140.91,0.00,0.00,33.20,712.71,-2.68
2025-02-09 00:00:00,72.50,172.77,18.51,100.71,68.44,20.17,4.50,0.20,13.41,5.59,24.51,2.79,NA,NA,NA,31.49,56.41,0.30,115.25,0.00,0.00,41.36,709.22,-2.70
2025-02-10 00:00:00,65.65,152.83,6.79,97.26,57.00,20.35,5.07,0.22,5.38,3.10,6.97,0.94,NA,NA,NA,29.33,59.19,0.30,134.59,0.00,0.00,34.69,709.59,-2.69
2025-02-11 00:00:00,73.76,162.66,11.22,88.10,55.78,26.09,4.35,0.19,8.92,5.04,36.39,1.32,NA,NA,NA,28.85,58.44,0.61,155.51,0.00,0.00,46.34,709.67,-2.68
2025-02-12 00:00:00,67.96,150.26,12.04,79.83,51.68,23.95,5.52,0.22,9.37,4.57,27.05,1.65,NA,NA,NA,28.33,55.90,0.53,144.69,0.00,0.00,34.55,709.74,-2.68
2025-02-13 00:00:00,60.73,141.45,14.50,80.47,53.77,21.11,4.45,0.19,11.14,4.74,32.23,2.44,NA,NA,NA,29.18,53.69,0.50,187.68,0.00,0.00,47.50,712.72,-2.69
2025-02-14 00:00:00,70.46,160.60,9.78,82.45,51.07,22.52,4.76,0.21,7.65,5.15,27.77,2.41,NA,NA,NA,29.13,52.83,0.52,179.92,0.00,0.00,37.62,709.43,-2.68
2025-02-15 00:00:00,66.49,159.49,22.16,99.68,70.84,22.46,6.18,0.27,17.31,7.07,66.89,3.29,NA,NA,NA,28.50,50.38,0.56,133.00,0.00,0.00,38.53,709.17,-2.67
2025-02-16 00:00:00,64.40,158.03,22.74,104.74,73.59,20.01,4.29,0.14,17.26,6.75,50.63,3.02,NA,NA,NA,30.30,49.42,0.61,183.61,0.00,0.00,45.95,709.20,-2.69
2025-02-17 00:00:00,51.49,127.66,10.25,95.39,58.89,20.83,5.00,0.22,8.12,3.39,10.79,1.12,NA,NA,NA,28.56,51.84,0.68,182.03,0.00,0.00,39.16,709.64,-2.69
2025-02-18 00:00:00,57.00,134.76,10.65,87.28,54.38,22.72,4.69,0.20,8.38,3.94,33.61,1.20,NA,NA,NA,28.57,56.85,0.65,210.79,0.00,0.00,36.23,709.53,-2.69
2025-02-19 00:00:00,57.63,128.26,6.13,81.45,47.99,24.74,2.77,0.12,4.88,2.61,11.29,0.89,NA,NA,NA,27.56,56.18,0.64,192.08,0.00,0.00,43.94,709.17,-2.75
2025-02-20 00:00:00,68.03,159.17,11.62,84.46,53.96,22.26,5.44,0.23,9.12,3.91,20.89,1.71,NA,NA,NA,29.27,62.76,0.71,110.93,0.00,0.00,31.48,712.60,-2.69
2025-02-21 00:00:00,54.98,153.21,14.23,91.97,60.49,19.33,5.22,0.22,10.90,3.87,10.80,1.49,NA,NA,NA,28.19,59.27,0.78,118.01,0.00,0.00,54.02,713.24,-2.69
2025-02-22 00:00:00,57.03,146.89,18.58,78.98,56.60,20.02,4.41,0.18,14.46,4.18,51.44,1.90,NA,NA,NA,28.48,59.04,0.55,152.23,0.00,0.00,56.55,710.19,-2.70
2025-02-23 00:00:00,52.82,153.48,16.33,94.01,63.29,16.92,4.65,0.20,12.17,4.27,18.25,2.24,NA,NA,NA,29.36,53.80,0.72,147.16,0.00,0.00,57.31,710.25,-2.70
2025-02-24 00:00:00,49.79,149.68,16.10,97.35,64.87,16.05,5.46,0.23,12.61,3.78,22.33,1.28,NA,NA,NA,28.63,47.92,0.85,133.35,0.00,0.00,70.00,710.44,-2.78
2025-02-25 00:00:00,41.38,128.88,10.01,91.65,56.52,17.80,3.92,0.17,7.93,2.74,8.88,0.87,NA,NA,NA,28.40,53.42,1.03,125.11,0.00,0.00,61.86,710.78,-2.79
2025-02-26 00:00:00,55.47,134.82,8.63,94.57,57.33,16.87,3.46,0.13,6.81,3.25,9.34,1.29,NA,NA,NA,29.59,55.94,0.83,117.77,0.00,0.00,56.97,714.46,-2.72
2025-02-27 00:00:00,55.19,133.56,5.10,94.53,54.27,17.27,4.82,0.21,4.09,2.71,6.69,1.02,NA,NA,NA,28.26,54.28,0.87,149.59,0.00,0.00,63.23,710.31,-2.71
2025-02-28 00:00:00,65.65,158.15,6.89,101.80,59.55,18.92,5.68,0.45,14.45,2.85,7.13,0.85,NA,NA,NA,27.79,55.27,0.97,149.57,0.00,0.00,65.35,710.18,-2.70
2025-03-01 00:00:00,50.94,143.22,15.11,95.55,63.11,16.06,4.52,0.17,24.26,3.04,7.76,1.07,NA,NA,NA,28.07,52.21,0.98,136.75,0.00,0.00,64.51,712.82,-2.70
2025-03-02 00:00:00,35.89,120.34,16.11,87.94,59.88,13.96,4.20,0.18,24.47,3.35,14.17,1.14,NA,NA,NA,28.06,52.16,0.71,155.98,0.00,0.00,65.69,708.80,-2.78
2025-03-03 00:00:00,45.76,125.88,12.98,75.25,50.10,16.33,3.60,0.14,24.47,3.87,8.83,1.16,NA,NA,NA,27.52,50.16,0.49,186.08,0.00,0.00,64.30,712.62,-2.77
2025-03-04 00:00:00,65.00,167.12,25.10,101.33,74.09,16.92,5.05,0.22,24.72,7.34,58.17,3.37,NA,NA,NA,27.83,51.73,0.54,80.66,0.00,0.00,58.09,709.05,-2.69
2025-03-05 00:00:00,64.80,169.53,30.74,81.40,66.63,17.58,5.04,0.22,24.33,7.50,46.10,4.04,NA,NA,NA,28.35,47.60,0.71,105.01,0.00,0.00,70.03,712.65,-2.70
2025-03-06 00:00:00,39.43,130.64,11.70,91.17,57.90,17.72,7.12,0.30,24.31,6.42,26.15,4.93,NA,NA,NA,27.69,37.75,0.62,193.59,0.00,0.00,73.81,709.43,-2.71
2025-03-07 00:00:00,47.82,153.22,40.74,104.88,85.61,24.55,5.07,0.21,24.59,17.60,71.06,12.75,NA,NA,NA,27.65,43.98,0.51,174.18,0.00,0.00,70.55,712.10,-2.69
2025-03-08 00:00:00,82.31,165.35,18.84,109.42,72.67,25.74,6.03,0.25,24.74,7.11,50.79,3.48,NA,NA,NA,25.76,45.86,0.49,120.37,0.00,0.00,72.22,721.27,-2.75
2025-03-09 00:00:00,81.65,146.52,5.86,92.90,54.11,24.47,5.40,0.20,24.43,3.85,12.23,1.52,NA,NA,NA,26.37,55.47,0.86,149.91,0.00,0.00,86.99,715.39,-2.84
2025-03-10 00:00:00,76.36,116.50,5.61,84.84,49.58,17.81,4.10,0.18,24.61,2.32,5.88,0.84,NA,NA,NA,26.84,61.81,1.13,127.98,0.00,0.00,78.44,717.61,-2.72
2025-03-11 00:00:00,80.69,142.57,5.75,87.94,51.33,19.26,4.69,0.20,24.48,3.25,8.29,1.33,NA,NA,NA,26.46,56.21,0.90,113.40,0.00,0.00,58.11,710.15,-2.77
2025-03-12 00:00:00,78.46,163.17,13.07,95.85,60.91,18.86,4.69,0.20,24.77,5.65,26.89,1.96,NA,NA,NA,26.11,51.85,0.59,218.15,0.00,0.00,68.59,709.33,-2.68
2025-03-13 00:00:00,79.45,127.61,8.05,77.63,47.40,20.46,4.78,0.20,25.03,3.98,14.60,1.39,NA,NA,NA,25.69,51.81,0.56,224.18,0.00,0.00,58.53,708.95,-2.68
2025-03-14 00:00:00,79.95,126.37,5.63,83.01,48.74,22.17,5.23,0.23,25.36,3.60,14.21,2.18,NA,NA,NA,23.03,48.90,0.63,191.49,0.00,0.00,64.76,709.14,-2.66
2025-03-15 00:00:00,81.20,128.70,6.39,86.24,50.94,19.35,5.48,0.24,24.88,3.01,8.15,1.41,NA,NA,NA,24.22,49.78,0.77,174.57,0.00,0.00,66.88,709.42,-2.67
2025-03-16 00:00:00,77.11,119.38,8.69,88.83,54.32,18.66,4.92,0.19,25.16,3.63,32.88,2.19,NA,NA,NA,23.14,46.56,0.71,195.48,0.00,0.00,77.00,709.35,-2.66
2025-03-17 00:00:00,78.25,115.87,11.11,80.43,51.07,17.95,3.73,0.16,24.64,4.01,23.64,1.31,NA,NA,NA,25.60,46.78,0.59,179.11,0.00,0.00,69.67,709.18,-2.69
2025-03-18 00:00:00,78.68,131.11,10.84,83.21,52.88,21.88,4.52,0.19,25.07,4.62,34.45,3.20,NA,NA,NA,23.93,54.97,0.76,96.44,0.00,0.00,64.02,712.30,-2.66
2025-03-19 00:00:00,67.47,109.66,11.62,78.45,50.97,17.82,4.34,0.18,24.39,2.68,8.21,1.13,NA,NA,NA,25.00,50.36,0.93,169.62,0.00,0.00,74.67,710.00,-2.69
2025-03-20 00:00:00,59.20,81.53,17.24,68.16,50.11,15.43,5.11,0.21,24.22,2.01,6.05,0.99,NA,NA,NA,24.94,59.23,1.04,162.81,0.00,0.00,66.99,713.65,-2.68
2025-03-21 00:00:00,60.68,88.32,18.09,67.24,49.98,16.43,5.00,0.21,24.21,2.55,12.01,0.99,NA,NA,NA,24.79,57.61,0.95,154.54,0.00,0.00,66.44,710.20,-2.77
2025-03-22 00:00:00,69.35,87.27,10.87,75.65,48.98,15.61,4.15,0.18,23.91,2.49,7.49,0.81,NA,NA,NA,26.60,65.36,1.03,154.61,0.00,0.00,57.10,709.78,-2.69
2025-03-23 00:00:00,74.74,147.92,20.00,80.52,59.09,14.26,5.21,0.23,24.08,2.60,7.37,0.95,NA,NA,NA,27.12,66.25,0.93,150.44,0.00,0.00,47.31,709.89,-2.70
2025-03-24 00:00:00,75.82,156.18,17.42,81.37,57.28,15.41,4.20,0.18,23.94,2.82,9.17,1.44,NA,NA,NA,25.92,60.96,0.77,132.73,0.00,0.00,61.25,709.89,-2.70
2025-03-25 00:00:00,78.07,145.97,12.45,84.85,55.02,18.11,4.16,0.17,24.47,3.72,10.98,1.86,NA,NA,NA,25.35,56.04,0.67,157.92,0.00,0.00,82.89,709.02,-2.67
2025-03-26 00:00:00,79.02,153.28,13.13,84.35,54.80,20.77,4.89,0.21,24.45,3.94,19.58,1.96,NA,NA,NA,24.81,53.18,0.64,157.14,0.00,0.00,80.81,708.17,-2.66
2025-03-27 00:00:00,77.43,148.59,9.57,88.09,54.34,22.04,4.42,0.18,24.69,4.54,18.19,3.79,NA,NA,NA,22.41,50.08,0.55,196.03,0.00,0.00,67.82,711.57,-2.65
2025-03-28 00:00:00,80.23,156.34,7.42,99.69,58.92,24.03,5.92,0.26,24.93,4.74,20.05,5.75,NA,NA,NA,19.74,48.11,0.58,149.01,0.00,0.00,60.43,707.89,-2.60
2025-03-29 00:00:00,78.12,154.19,7.59,91.32,54.10,24.39,4.82,0.21,24.56,4.72,18.83,5.44,NA,NA,NA,20.94,49.24,0.61,203.19,0.00,0.00,63.78,711.25,-2.62
2025-03-30 00:00:00,78.92,154.66,6.58,91.79,54.17,25.17,4.11,0.16,23.70,4.17,11.31,4.94,NA,NA,NA,20.03,46.15,0.56,191.80,0.00,0.00,72.96,708.40,-2.70
2025-03-31 00:00:00,80.56,159.34,6.96,86.32,51.11,20.06,4.97,0.22,23.53,3.35,9.10,1.86,NA,NA,NA,25.00,45.85,0.60,218.96,0.00,0.00,44.23,708.62,-2.82
2025-04-01 00:00:00,81.04,167.33,9.02,83.78,51.89,20.00,4.77,0.17,23.37,2.51,7.96,1.67,NA,NA,NA,25.12,53.58,0.94,133.05,0.00,0.00,54.51,708.28,-2.74
2025-04-02 00:00:00,75.94,164.82,15.20,73.12,51.25,16.39,5.98,0.26,23.52,2.05,5.89,0.88,NA,NA,NA,24.69,57.53,1.08,136.69,0.00,0.00,57.51,708.62,-2.67
2025-04-03 00:00:00,74.34,129.82,14.63,64.31,45.97,18.18,4.36,0.17,22.95,2.37,7.57,1.40,NA,NA,NA,25.58,73.16,0.81,179.59,0.00,0.00,49.34,709.26,-2.75
2025-04-04 00:00:00,49.16,102.50,17.39,62.05,46.83,18.16,4.66,0.20,23.11,3.03,14.37,1.74,NA,NA,NA,28.95,71.78,0.57,156.55,0.00,0.00,75.46,709.77,-2.70
2025-04-05 00:00:00,53.08,115.23,17.24,84.63,58.72,15.95,4.55,0.19,22.81,3.78,18.17,1.54,NA,NA,NA,28.92,62.43,0.58,196.95,0.00,0.00,76.42,709.20,-2.71
2025-04-06 00:00:00,49.42,94.49,5.17,71.31,41.92,14.76,3.98,0.17,22.91,2.41,13.75,0.85,NA,NA,NA,29.68,57.22,0.54,196.10,0.00,0.00,73.97,708.61,-2.70
2025-04-07 00:00:00,58.56,113.16,5.17,74.68,43.46,16.22,4.98,0.21,23.10,2.93,7.73,0.84,NA,NA,NA,28.14,53.27,0.61,184.66,0.00,0.00,77.27,708.84,-2.69
2025-04-08 00:00:00,48.27,110.17,6.46,83.68,49.58,14.65,4.78,0.19,22.99,2.48,7.53,0.78,NA,NA,NA,27.56,51.31,0.79,153.78,0.00,0.00,80.76,709.38,-2.69
2025-04-09 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-04-10 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2025-04-11 00:00:00,NA,9.80,NA,NA,NA,NA,NA,NA,NA,6.43,30.49,1.40,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,25.00,NA,NA
2025-04-12 00:00:00,50.47,79.27,NA,NA,NA,NA,5.73,1.21,NA,5.62,37.63,2.61,NA,NA,NA,31.27,45.90,0.44,226.10,0.00,0.00,157.68,723.46,-3.00
2025-04-13 00:00:00,59.08,81.77,NA,NA,NA,NA,17.80,1.57,NA,12.67,104.81,7.13,NA,NA,NA,27.94,49.08,0.56,188.36,0.00,0.00,155.01,723.43,-2.94
2025-04-14 00:00:00,43.07,72.28,NA,NA,NA,NA,16.77,1.16,NA,3.67,15.20,1.27,NA,NA,NA,27.09,48.54,0.60,191.64,0.00,0.00,112.84,739.40,-3.39
2025-04-15 00:00:00,53.67,83.06,15.84,27.98,19.58,16.74,8.93,0.56,60.69,3.89,37.19,3.02,NA,NA,NA,28.84,55.30,0.61,213.33,0.00,0.00,121.74,731.11,-3.02
2025-04-16 00:00:00,47.32,68.95,13.19,30.50,21.22,18.00,2.40,0.82,53.85,2.17,8.04,0.84,NA,NA,NA,27.59,59.56,1.00,198.76,0.00,0.00,130.61,728.41,-3.42
2025-04-17 00:00:00,47.94,68.91,12.84,29.97,20.94,17.80,1.70,0.50,55.00,2.35,10.31,0.80,NA,NA,NA,28.17,59.32,0.73,206.92,0.00,0.00,134.75,736.83,-3.17
2025-04-18 00:00:00,57.18,70.86,12.81,29.93,20.92,17.79,1.61,0.47,50.93,3.23,15.93,0.88,NA,NA,NA,26.25,62.55,0.69,185.94,0.00,0.00,133.08,732.23,-3.24
2025-04-19 00:00:00,46.00,69.78,12.68,29.72,20.81,17.72,1.35,0.38,50.03,2.91,17.33,0.62,NA,NA,NA,25.53,57.55,0.60,219.83,0.00,0.00,133.11,707.62,-2.63
2025-04-20 00:00:00,55.92,70.90,12.57,29.55,20.50,17.65,1.11,0.26,56.89,2.02,15.00,0.47,NA,NA,NA,29.14,61.50,0.51,249.00,0.00,0.00,109.93,720.72,-2.67
2025-04-21 00:00:00,46.02,67.14,12.75,29.82,20.86,17.75,1.49,0.42,53.32,0.00,0.00,0.01,NA,NA,NA,27.34,59.62,0.64,212.93,0.00,0.00,108.76,718.98,-2.83
2025-04-22 00:00:00,63.32,72.80,12.62,29.62,20.76,17.68,1.21,0.30,52.29,0.02,0.00,0.04,NA,NA,NA,26.82,55.86,0.54,213.47,0.00,0.00,113.39,712.50,-2.75
2025-04-23 00:00:00,62.49,77.18,10.32,49.79,31.25,22.58,2.41,0.35,42.24,1.62,2.68,1.20,NA,NA,NA,27.91,54.23,0.58,231.22,0.00,0.00,110.16,717.21,-2.51
2025-04-24 00:00:00,53.14,67.71,4.40,54.00,32.27,23.23,5.13,0.22,22.54,0.63,1.32,1.92,NA,NA,NA,27.59,52.94,0.47,240.28,0.00,0.00,122.96,714.70,-3.24
2025-04-25 00:00:00,50.52,67.24,4.73,58.85,35.16,17.99,5.72,0.36,23.04,1.02,1.81,2.49,NA,NA,NA,27.47,51.34,0.61,199.63,0.00,0.00,105.39,718.41,-3.16
2025-04-26 00:00:00,48.67,65.01,5.85,65.98,39.86,15.81,5.93,0.29,22.85,0.82,1.58,2.23,NA,NA,NA,29.25,52.92,0.53,202.51,0.00,0.00,84.22,718.07,-2.83
2025-04-27 00:00:00,40.29,66.28,8.22,66.79,42.21,12.12,8.10,0.83,22.85,2.38,3.37,4.30,NA,NA,NA,30.23,66.31,1.02,125.11,0.00,0.00,110.93,726.05,-3.10
2025-04-28 00:00:00,44.54,65.84,5.93,59.27,36.35,13.92,4.99,0.36,23.12,1.02,1.78,2.47,NA,NA,NA,27.55,55.96,0.59,207.95,0.00,0.00,153.56,721.81,-2.82
2025-04-29 00:00:00,32.90,63.12,7.70,55.81,35.87,15.98,8.78,0.62,23.33,1.21,2.02,2.75,NA,NA,NA,27.13,54.57,0.66,190.77,0.00,0.00,124.45,722.08,-2.81
2025-04-30 00:00:00,43.46,69.61,6.08,59.51,36.60,15.94,5.79,0.15,23.46,1.21,2.03,2.76,NA,NA,NA,27.21,53.93,0.65,211.17,0.00,0.00,122.87,715.87,-2.88
2025-05-01 00:00:00,34.42,63.54,6.09,57.54,35.50,17.90,5.46,1.34,23.10,1.89,2.81,3.67,NA,NA,NA,26.06,60.79,0.86,188.76,0.00,0.00,125.38,715.86,-2.90
2025-05-02 00:00:00,36.43,71.71,5.63,58.98,35.88,13.91,4.73,1.38,23.33,2.08,3.00,3.88,NA,NA,NA,29.18,59.46,0.92,191.30,0.00,0.00,108.70,729.01,-3.33
2025-05-03 00:00:00,34.06,71.08,4.39,59.21,35.07,13.82,7.07,0.85,23.34,1.29,2.05,2.77,NA,NA,NA,28.92,54.24,0.67,210.43,0.00,0.00,102.82,718.24,-2.82
2025-05-04 00:00:00,46.75,71.93,5.37,66.52,39.74,12.70,7.15,1.18,23.28,1.77,2.70,3.53,NA,NA,NA,29.73,59.76,0.84,161.58,0.00,0.00,92.82,724.33,-2.82
2025-05-05 00:00:00,39.99,68.01,4.51,58.61,34.83,13.93,6.53,0.76,23.49,1.12,1.96,2.67,NA,NA,NA,27.21,58.35,0.62,204.48,0.00,0.00,120.50,714.32,-2.80
2025-05-06 00:00:00,43.66,72.59,5.04,75.78,44.32,14.04,6.29,1.16,23.44,1.71,2.58,3.39,NA,NA,NA,27.71,56.97,0.80,147.10,0.00,0.00,99.79,714.66,-2.74
2025-05-07 00:00:00,36.40,66.77,8.01,68.43,42.91,14.20,5.67,0.59,23.58,0.89,1.63,2.29,NA,NA,NA,27.24,58.18,0.55,211.34,0.00,0.00,114.86,708.00,-2.67
