Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-11 00:00:00,34.07,112.01,5.40,10.97,14.72,14.14,11.36,0.32,44.99,0.76,2.77,1.05,NA,0.79,0.99,23.84,58.60,1.50,104.16,0.00,0.00,346.03,NA,NA
2025-01-12 00:00:00,34.45,76.48,3.26,7.67,10.94,12.07,9.56,0.32,46.47,0.75,3.02,1.05,NA,0.91,1.01,23.01,61.92,1.24,87.01,0.00,0.00,118.89,NA,NA
2025-01-13 00:00:00,27.94,60.73,2.86,6.13,9.00,13.01,7.63,0.32,25.61,0.58,1.41,1.11,NA,0.71,0.86,21.49,70.75,1.22,88.90,0.00,0.00,85.37,NA,NA
2025-01-14 00:00:00,30.48,60.82,3.29,7.15,10.41,15.28,8.53,0.32,29.91,0.69,1.71,1.36,NA,0.78,1.05,21.70,72.19,1.36,82.77,0.00,0.00,103.03,NA,NA
2025-01-15 00:00:00,30.99,56.18,4.19,9.02,13.21,14.59,7.72,0.30,36.49,0.91,2.05,1.43,NA,0.66,1.09,21.72,71.82,1.38,94.29,0.00,0.00,83.72,NA,NA
2025-01-16 00:00:00,30.19,50.83,4.98,9.74,14.71,12.31,11.00,0.32,38.09,0.87,1.81,1.04,NA,0.31,0.88,22.20,70.50,1.19,90.15,0.00,0.00,76.84,NA,NA
2025-01-17 00:00:00,34.33,92.88,6.42,11.92,18.81,17.43,8.33,0.39,28.78,0.83,1.29,0.98,NA,0.67,0.88,23.64,53.47,1.60,48.70,0.00,0.00,152.99,NA,NA
2025-01-18 00:00:00,33.36,72.05,5.00,11.33,16.33,16.95,7.19,0.40,28.99,0.84,1.62,1.21,NA,0.85,0.85,21.58,65.36,1.28,67.13,0.00,0.00,99.06,NA,NA
2025-01-19 00:00:00,31.08,66.78,2.74,8.49,11.23,15.55,6.82,0.34,29.71,0.75,1.93,1.34,NA,0.97,0.73,21.97,55.92,1.15,42.59,0.00,0.00,110.82,NA,NA
2025-01-20 00:00:00,29.66,62.60,3.55,8.42,12.02,16.44,11.23,0.28,30.28,0.89,1.95,1.35,NA,0.90,0.83,22.57,44.61,1.27,31.83,0.00,0.00,124.49,NA,NA
2025-01-21 00:00:00,29.20,64.30,5.57,10.26,15.72,11.62,6.43,0.30,24.55,0.58,1.62,1.11,NA,1.00,1.11,21.92,42.06,1.14,60.59,0.00,0.00,123.44,NA,NA
2025-01-22 00:00:00,31.11,88.87,7.61,11.90,19.49,12.28,4.57,0.28,28.31,0.79,1.53,1.01,NA,1.17,0.84,23.51,44.63,1.37,85.95,0.00,0.00,125.78,NA,NA
2025-01-23 00:00:00,31.75,77.61,7.29,11.83,19.10,11.98,4.46,0.42,28.58,0.91,1.57,1.04,NA,0.94,0.90,22.32,67.30,1.33,104.69,0.00,0.00,98.90,NA,NA
2025-01-24 00:00:00,33.08,64.86,6.57,11.13,17.72,13.55,6.74,0.55,30.83,0.92,1.89,1.28,NA,0.66,1.08,19.82,83.81,1.09,108.18,0.00,0.00,74.69,NA,NA
2025-01-25 00:00:00,26.51,80.36,5.25,9.67,14.85,15.43,5.45,0.50,44.75,0.63,1.21,1.17,NA,1.48,0.69,24.54,42.63,1.12,84.78,0.00,0.00,3.54,NA,NA
2025-01-26 00:00:00,29.33,71.35,5.25,9.63,14.91,17.85,8.64,0.50,33.65,0.78,1.66,1.39,NA,1.16,0.58,24.00,46.85,1.03,74.24,0.00,0.00,120.23,NA,NA
2025-01-27 00:00:00,32.32,69.74,4.76,9.16,13.88,17.83,8.55,0.52,26.47,0.81,1.84,1.52,NA,1.08,0.67,24.42,44.98,1.02,104.26,0.00,0.00,120.33,NA,NA
2025-01-28 00:00:00,32.71,79.42,5.99,9.03,15.08,14.86,9.69,0.43,24.40,0.82,1.32,1.11,NA,0.95,0.90,24.35,49.66,1.13,123.93,0.00,0.00,112.08,NA,NA
2025-01-29 00:00:00,32.50,79.64,7.95,10.42,18.38,13.99,9.37,0.37,31.05,0.98,1.82,1.46,NA,0.86,0.81,23.70,53.93,1.46,114.44,0.00,0.00,106.86,NA,NA
2025-01-30 00:00:00,32.05,78.71,7.00,11.82,18.87,15.28,9.90,0.33,31.14,0.98,2.10,1.28,NA,1.17,0.77,23.33,61.51,1.47,121.03,0.00,0.00,103.91,NA,NA
2025-01-31 00:00:00,31.10,76.67,6.33,11.26,17.59,13.61,8.77,0.28,30.87,0.97,2.36,0.82,NA,1.15,0.74,25.16,51.50,1.38,125.07,0.00,0.00,122.57,NA,NA
2025-02-01 00:00:00,31.93,78.39,6.40,11.72,18.15,14.33,11.35,0.27,36.39,0.82,2.76,0.86,NA,1.21,0.89,25.39,50.79,1.40,120.90,0.00,0.00,122.51,NA,NA
2025-02-02 00:00:00,32.79,78.40,4.59,11.37,15.78,13.34,13.85,0.27,29.36,0.78,2.96,1.04,NA,1.32,1.02,24.76,53.48,1.20,112.20,0.00,0.00,162.58,NA,NA
2025-02-03 00:00:00,30.07,90.36,2.46,6.30,9.73,12.39,7.41,0.30,18.16,0.57,1.93,1.63,NA,0.92,1.26,25.29,44.65,0.98,94.29,0.00,0.00,0.00,NA,NA
2025-02-04 00:00:00,31.49,83.91,3.08,7.22,10.90,13.36,8.09,0.41,23.07,0.61,2.00,1.49,NA,0.80,1.17,26.53,40.42,1.26,133.49,0.00,0.00,126.89,NA,NA
2025-02-05 00:00:00,32.68,79.63,4.79,9.07,13.86,18.57,6.99,0.33,36.44,1.06,2.24,1.41,NA,0.72,1.14,27.06,38.76,1.36,124.27,0.00,0.00,123.74,NA,NA
2025-02-06 00:00:00,28.36,74.33,6.02,9.81,15.75,17.15,6.35,0.28,21.53,1.07,2.34,1.75,NA,0.93,1.63,26.46,41.09,1.49,113.12,0.00,0.00,122.87,NA,NA
2025-02-07 00:00:00,30.57,75.02,7.25,11.01,18.26,13.82,6.78,0.30,24.99,0.64,1.86,1.57,NA,1.08,1.73,26.15,47.49,1.07,92.15,0.00,0.00,113.76,NA,NA
2025-02-08 00:00:00,31.57,92.79,6.73,11.13,17.70,13.45,15.73,0.35,22.87,0.50,1.50,1.18,NA,1.34,1.22,25.33,50.44,0.92,76.24,0.00,0.00,96.33,NA,NA
2025-02-09 00:00:00,30.71,83.31,4.21,8.67,12.78,10.70,10.99,0.33,24.21,0.68,2.30,1.38,NA,1.40,0.70,26.04,47.05,1.38,71.46,0.00,0.00,119.62,NA,NA
2025-02-10 00:00:00,32.86,80.26,4.86,7.80,12.64,16.56,8.76,0.36,36.39,0.93,2.19,1.46,NA,1.26,0.69,25.66,54.37,1.22,102.59,0.00,0.00,121.03,NA,NA
2025-02-11 00:00:00,34.33,103.64,7.49,9.78,17.26,20.13,6.19,0.37,37.92,1.42,2.24,1.42,NA,1.48,1.04,26.38,50.90,1.39,124.73,0.00,0.00,112.69,NA,NA
2025-02-12 00:00:00,34.91,81.33,8.03,11.20,19.20,17.75,8.05,0.40,38.78,1.40,2.14,1.17,NA,1.30,1.48,27.17,44.18,1.10,158.22,0.00,0.00,115.20,NA,NA
2025-02-13 00:00:00,30.53,103.38,6.83,13.73,20.58,15.87,5.89,0.34,28.33,0.99,1.96,1.45,NA,0.89,1.41,26.69,40.02,0.91,205.87,0.00,0.00,126.39,NA,NA
2025-02-14 00:00:00,27.05,92.68,7.61,11.50,19.74,16.93,4.99,0.26,22.03,0.79,1.56,1.34,NA,1.06,1.52,25.49,36.18,1.05,133.10,0.00,0.00,119.57,NA,NA
2025-02-15 00:00:00,28.82,81.81,6.86,9.93,17.36,14.96,26.71,0.30,23.55,0.84,2.46,1.12,NA,1.53,2.01,25.61,32.53,1.03,60.66,0.00,0.00,113.51,NA,NA
2025-02-16 00:00:00,30.70,78.62,4.42,9.45,13.94,15.95,NA,0.34,29.34,0.84,2.72,1.18,NA,1.40,2.01,26.21,31.24,0.93,86.91,0.00,0.00,131.10,NA,NA
2025-02-17 00:00:00,32.48,82.46,3.89,8.94,12.88,13.82,7.62,0.36,34.05,0.92,2.30,1.42,NA,0.88,1.42,26.79,39.94,1.10,134.44,0.00,0.00,127.05,NA,NA
2025-02-18 00:00:00,30.35,66.07,5.19,9.88,15.04,18.43,20.26,0.39,28.49,0.86,1.84,1.55,NA,1.50,1.24,27.25,46.00,1.19,140.93,0.00,0.00,121.49,NA,NA
2025-02-19 00:00:00,32.29,63.42,7.51,10.84,18.34,16.75,13.83,0.25,31.50,1.20,1.80,1.57,NA,1.16,1.66,27.30,48.38,1.29,151.96,0.00,0.00,86.29,NA,NA
2025-02-20 00:00:00,32.86,65.63,6.97,12.24,19.19,17.21,6.69,0.26,29.73,1.08,1.42,1.57,NA,0.83,1.31,25.91,61.44,1.14,90.02,0.00,0.00,34.40,NA,NA
2025-02-21 00:00:00,32.65,65.33,5.27,12.46,17.72,16.78,7.05,0.25,32.83,0.86,1.49,1.58,NA,0.69,0.93,26.51,56.27,1.06,83.24,0.00,0.00,92.23,NA,NA
2025-02-22 00:00:00,28.10,60.68,4.79,10.48,15.66,13.65,7.31,0.29,29.40,0.69,1.44,1.21,NA,1.01,0.84,25.01,56.86,0.81,119.67,0.00,0.00,76.67,NA,NA
2025-02-23 00:00:00,30.02,NA,5.17,9.74,16.06,18.19,7.37,0.23,36.71,0.33,0.89,1.10,NA,1.89,0.76,27.03,37.68,1.13,83.24,0.00,0.00,137.07,NA,NA
2025-02-24 00:00:00,33.61,62.31,6.40,9.98,16.88,15.68,8.99,0.24,31.78,0.65,1.77,1.35,NA,2.06,0.90,26.36,32.16,1.32,82.78,0.00,0.00,138.26,NA,NA
2025-02-25 00:00:00,34.66,67.71,7.02,9.57,16.71,16.64,8.12,0.23,34.11,0.82,1.73,1.44,NA,1.93,0.89,25.32,46.48,1.44,89.85,0.00,0.00,135.70,NA,NA
2025-02-26 00:00:00,32.44,64.33,6.53,8.89,15.43,15.12,7.59,0.26,33.19,1.68,2.01,1.71,NA,2.19,0.73,25.94,48.41,1.21,69.36,0.00,0.00,121.82,NA,NA
2025-02-27 00:00:00,32.31,65.83,5.79,8.65,14.36,15.26,7.19,0.27,34.61,1.98,2.73,2.19,NA,1.82,1.14,25.50,51.05,1.25,103.91,0.00,0.00,138.53,NA,NA
2025-02-28 00:00:00,29.29,74.58,9.07,8.05,17.07,13.01,7.30,0.37,22.42,1.28,1.94,1.18,NA,1.27,1.83,26.03,50.40,1.38,109.33,0.00,0.00,121.97,NA,NA
2025-03-01 00:00:00,31.14,74.43,9.46,9.92,19.33,16.90,7.23,0.37,24.33,1.44,2.24,2.00,NA,1.03,2.08,26.18,46.10,1.47,100.69,0.00,0.00,134.11,NA,NA
2025-03-02 00:00:00,31.40,69.55,6.48,10.45,16.81,14.84,6.24,0.37,29.76,0.81,1.93,1.64,NA,0.94,2.16,27.44,39.92,1.28,108.18,0.00,0.00,140.30,NA,NA
2025-03-03 00:00:00,30.69,75.15,4.20,8.51,12.71,15.26,6.76,0.40,30.92,0.84,1.52,1.27,NA,1.14,1.76,28.59,34.89,1.12,184.41,0.00,0.00,135.16,NA,NA
2025-03-04 00:00:00,32.32,74.45,5.68,9.80,15.56,18.07,5.19,0.43,26.23,1.03,1.98,1.10,NA,1.03,1.75,28.59,36.76,1.09,67.77,0.00,0.00,115.09,NA,NA
2025-03-05 00:00:00,32.51,74.10,7.20,9.03,16.22,17.15,7.62,0.42,29.07,1.14,2.43,1.42,NA,1.07,2.31,27.37,32.67,1.43,153.86,0.00,0.00,152.78,NA,NA
2025-03-06 00:00:00,32.02,90.65,7.48,8.30,15.85,17.22,5.56,0.40,33.28,1.12,2.30,1.92,NA,1.26,2.31,25.26,19.52,1.33,159.30,0.00,0.00,155.42,NA,NA
2025-03-07 00:00:00,31.62,75.62,8.55,9.48,18.14,16.32,9.39,0.41,28.18,1.03,1.99,2.04,NA,1.54,2.07,26.11,22.37,1.03,69.10,0.00,0.00,149.06,NA,NA
2025-03-08 00:00:00,32.46,84.89,8.24,9.13,17.33,15.13,5.78,0.39,27.83,0.99,2.06,1.44,NA,1.77,2.02,26.22,30.21,0.89,98.96,0.00,0.00,112.22,NA,NA
2025-03-09 00:00:00,28.96,85.17,5.17,6.23,11.43,9.31,12.91,0.31,22.14,0.86,1.96,1.04,NA,1.63,1.84,26.97,45.57,1.49,100.97,0.00,0.00,123.38,NA,NA
2025-03-10 00:00:00,28.55,92.71,4.08,5.74,10.38,11.79,9.48,0.31,27.72,1.08,1.74,1.08,NA,1.47,1.68,25.19,61.50,1.46,98.26,0.00,0.00,129.04,NA,NA
2025-03-11 00:00:00,32.33,77.50,5.96,7.29,13.76,12.95,9.57,0.29,31.57,1.14,2.01,1.46,NA,1.81,2.00,26.54,50.94,1.32,111.23,0.00,0.00,128.38,NA,NA
2025-03-12 00:00:00,31.02,78.04,7.17,9.85,17.02,14.95,11.12,0.31,29.72,0.97,2.17,1.77,NA,2.03,1.68,28.88,36.78,1.23,123.01,0.00,0.00,126.04,NA,NA
2025-03-13 00:00:00,31.28,84.15,7.99,11.10,19.02,14.61,9.67,0.34,30.61,1.05,1.86,1.53,NA,1.88,1.72,29.57,37.84,1.49,157.36,0.00,0.00,110.29,NA,NA
2025-03-14 00:00:00,30.29,82.06,8.76,11.11,19.89,14.91,15.70,0.35,25.49,0.99,1.92,1.50,NA,1.22,1.62,30.54,34.51,1.45,148.54,0.00,0.00,117.64,NA,NA
2025-03-15 00:00:00,28.77,80.16,7.18,12.08,19.20,14.50,13.83,0.34,25.34,1.06,2.01,1.58,NA,0.93,1.64,30.17,36.89,1.65,116.78,0.00,0.00,136.40,NA,NA
2025-03-16 00:00:00,29.03,76.66,4.45,11.55,15.95,13.44,12.84,0.33,26.05,1.15,1.98,1.45,NA,0.94,1.57,29.95,32.93,1.81,142.01,0.00,0.00,188.77,NA,NA
2025-03-17 00:00:00,24.23,77.50,6.01,14.60,11.15,15.80,11.63,0.40,31.05,1.02,2.13,1.30,NA,1.35,1.22,30.22,26.09,1.33,162.18,0.00,0.00,116.44,NA,NA
2025-03-18 00:00:00,25.45,76.00,9.36,15.84,15.55,8.95,11.56,0.49,24.44,0.91,1.62,1.33,NA,1.45,1.56,29.36,41.43,1.24,114.71,0.00,0.00,128.13,NA,NA
2025-03-19 00:00:00,31.21,78.90,8.18,9.95,18.24,15.95,7.26,0.36,25.36,0.90,2.54,1.10,NA,1.20,1.93,28.38,45.97,1.79,114.02,0.00,0.00,133.66,NA,NA
2025-03-20 00:00:00,33.24,78.20,7.03,9.73,16.75,15.69,9.24,0.29,29.44,1.09,2.25,1.33,NA,1.52,1.88,27.37,59.23,1.69,116.01,0.00,0.00,141.35,NA,NA
2025-03-21 00:00:00,37.07,73.25,7.84,10.82,18.73,16.00,11.85,0.34,31.81,0.93,2.08,1.30,NA,1.52,1.30,27.55,56.99,1.90,113.53,0.00,0.01,133.89,NA,NA
2025-03-22 00:00:00,28.99,71.67,9.31,11.91,21.17,9.53,5.81,0.26,28.09,0.68,1.26,1.44,NA,1.23,1.11,26.70,63.96,1.81,119.16,0.00,0.01,151.18,NA,NA
2025-03-23 00:00:00,32.85,68.32,7.25,10.24,17.37,11.57,6.45,0.26,37.68,0.47,1.50,0.78,NA,0.68,0.80,27.18,65.58,1.40,112.30,0.00,0.00,120.38,NA,NA
2025-03-24 00:00:00,36.86,74.39,5.64,7.84,13.33,16.05,6.74,0.31,35.80,0.53,2.17,1.05,NA,0.76,1.06,27.90,59.98,1.24,113.62,0.00,0.00,0.00,NA,NA
2025-03-25 00:00:00,35.80,85.05,6.77,9.74,16.54,15.63,6.17,0.41,36.21,1.23,2.35,1.33,NA,1.68,2.12,29.91,42.97,1.02,107.82,0.00,0.00,52.35,NA,NA
2025-03-26 00:00:00,34.36,76.79,5.81,9.96,15.78,13.90,10.43,0.43,39.07,1.34,2.40,1.41,NA,1.83,1.96,29.59,44.96,1.26,133.90,0.00,0.00,0.00,NA,NA
2025-03-27 00:00:00,38.51,93.63,5.84,10.09,15.91,15.77,6.44,0.46,40.15,1.47,2.46,1.00,NA,1.51,1.83,33.03,25.06,1.53,114.73,0.00,0.00,0.00,NA,NA
2025-03-28 00:00:00,35.27,99.67,6.63,10.73,17.34,13.87,27.30,0.46,39.66,1.23,2.27,1.34,NA,1.35,2.10,30.89,37.18,1.34,141.94,0.00,0.00,55.41,NA,NA
2025-03-29 00:00:00,34.13,94.53,6.91,10.21,17.10,11.46,17.08,0.48,37.61,0.85,2.15,1.98,NA,1.36,2.23,31.36,38.36,1.34,157.59,0.00,0.00,127.80,NA,NA
2025-03-30 00:00:00,29.99,82.03,5.36,8.31,13.62,13.36,5.24,0.35,21.32,0.64,1.85,1.73,NA,1.05,1.51,31.06,35.90,1.34,119.12,0.00,0.00,127.37,NA,NA
2025-03-31 00:00:00,33.89,81.78,4.22,7.49,11.68,11.09,12.16,0.46,47.75,0.79,1.70,1.86,NA,1.28,1.55,29.34,34.01,1.37,143.64,0.00,0.00,162.48,NA,NA
2025-04-01 00:00:00,35.87,91.11,6.38,11.23,17.63,16.30,9.16,0.46,38.96,0.88,1.95,1.64,NA,1.20,1.34,30.07,37.54,1.47,96.21,0.00,0.00,201.14,NA,NA
2025-04-02 00:00:00,37.19,80.10,7.45,11.72,19.32,15.75,34.94,0.44,28.41,0.83,1.41,1.28,NA,1.03,1.03,27.63,51.25,1.53,101.36,0.00,0.00,138.48,NA,NA
2025-04-03 00:00:00,34.71,81.78,7.15,11.21,18.98,12.30,7.25,0.44,18.09,0.81,1.41,1.11,NA,1.26,0.88,25.32,71.74,1.57,133.93,0.01,0.59,84.58,NA,NA
2025-04-04 00:00:00,34.02,77.45,6.64,11.86,18.99,13.56,5.77,0.47,17.54,0.97,2.00,1.45,NA,1.65,1.17,26.30,67.13,1.08,144.98,0.00,0.08,143.76,NA,NA
2025-04-05 00:00:00,35.44,78.53,7.68,14.77,22.41,16.59,3.80,0.47,20.01,1.10,2.22,1.65,NA,1.77,1.35,27.76,58.31,1.07,119.06,0.00,0.00,40.49,NA,NA
2025-04-06 00:00:00,35.22,81.57,7.65,14.79,22.49,16.64,5.16,0.47,30.93,1.09,2.23,1.65,NA,1.78,1.35,30.58,42.88,1.28,145.40,0.00,0.00,146.93,NA,NA
2025-04-07 00:00:00,32.12,81.61,7.66,14.79,22.47,16.62,7.11,0.47,33.34,1.01,2.03,1.50,NA,1.66,1.23,30.85,40.79,1.28,143.92,0.00,0.00,148.68,NA,NA
2025-04-08 00:00:00,30.77,81.97,5.97,11.08,16.02,13.55,5.94,0.46,44.53,1.14,1.98,1.51,NA,1.69,1.38,31.64,40.10,1.55,113.12,0.00,0.00,230.68,NA,NA
2025-04-09 00:00:00,34.80,79.22,7.06,9.82,17.23,13.94,7.76,0.39,32.18,1.49,2.25,1.27,NA,1.46,1.59,30.37,42.95,1.39,129.20,0.00,0.00,175.41,NA,NA
2025-04-10 00:00:00,32.87,89.82,7.51,10.78,18.31,11.85,8.64,0.35,35.12,1.43,2.49,1.04,NA,1.01,1.82,28.54,48.20,2.13,164.20,0.00,0.00,110.45,NA,NA
2025-04-11 00:00:00,32.77,100.56,7.69,11.37,19.09,9.03,4.80,0.32,34.51,1.01,1.96,1.16,NA,0.91,1.52,29.56,41.25,1.48,173.78,0.00,0.00,89.20,NA,NA
2025-04-12 00:00:00,35.38,98.87,8.32,11.48,19.79,8.85,4.73,0.32,26.40,0.60,1.61,1.20,NA,0.92,1.17,30.43,33.56,1.40,187.09,0.00,0.00,72.57,NA,NA
2025-04-13 00:00:00,35.58,89.42,8.30,10.83,19.06,8.98,6.74,0.34,28.39,0.52,1.66,1.28,NA,0.84,1.12,30.53,31.08,1.11,136.90,0.00,0.00,97.52,NA,NA
2025-04-14 00:00:00,36.20,78.64,8.74,11.50,20.20,11.19,5.75,0.28,38.00,0.76,1.97,1.17,NA,0.92,1.23,30.34,31.95,1.68,146.92,0.00,0.00,101.06,NA,NA
2025-04-15 00:00:00,38.99,73.52,9.17,13.18,22.35,12.21,7.55,0.30,32.86,0.56,2.12,1.29,NA,0.83,1.11,29.53,40.28,1.81,144.14,0.00,0.00,70.83,NA,NA
2025-04-16 00:00:00,35.59,79.90,7.42,12.18,19.52,13.27,5.73,0.27,30.60,0.81,1.93,1.13,NA,0.95,1.55,28.00,57.76,2.46,133.43,0.00,0.00,90.55,NA,NA
2025-04-17 00:00:00,34.03,74.31,5.11,11.07,16.25,14.00,NA,0.24,52.60,1.16,1.84,1.08,NA,1.07,1.94,29.46,51.17,1.74,137.79,0.00,0.00,85.32,NA,NA
2025-04-18 00:00:00,34.44,75.38,5.14,11.24,16.41,15.11,NA,0.23,46.85,1.35,2.17,1.43,NA,1.64,1.97,29.73,53.70,1.54,133.84,0.00,0.00,70.51,NA,NA
2025-04-19 00:00:00,35.74,75.92,5.63,10.71,16.44,11.58,NA,0.23,46.18,1.08,1.96,1.49,NA,1.53,1.84,30.32,48.82,1.82,161.15,0.00,0.00,74.95,NA,NA
2025-04-20 00:00:00,30.57,73.83,7.50,10.89,18.37,10.79,8.75,0.26,27.07,0.77,1.00,1.22,NA,1.06,1.16,31.51,47.14,1.32,167.13,0.00,0.00,50.16,NA,NA
2025-04-21 00:00:00,27.82,76.76,5.78,9.04,15.06,11.92,8.25,0.15,54.08,0.62,1.14,1.21,NA,0.93,1.15,30.99,49.05,1.70,169.85,0.00,0.00,74.44,NA,NA
2025-04-22 00:00:00,35.28,129.97,4.03,8.41,12.41,13.04,8.61,0.28,45.48,0.81,1.71,1.47,NA,1.11,1.17,32.93,40.74,1.56,148.36,0.00,0.00,85.76,NA,NA
2025-04-23 00:00:00,37.52,187.80,5.06,10.08,15.15,15.70,6.67,0.32,55.35,1.20,2.27,1.35,NA,1.93,1.38,33.31,38.21,1.75,147.96,0.00,0.00,89.93,NA,NA
2025-04-24 00:00:00,33.95,133.33,5.80,12.35,18.13,13.62,8.23,0.36,36.90,1.16,2.25,1.19,NA,1.91,1.57,33.29,33.01,2.08,160.38,0.00,0.00,83.42,NA,NA
2025-04-25 00:00:00,38.40,80.26,6.42,11.37,17.77,15.27,9.18,0.21,38.09,1.06,2.00,1.21,NA,1.68,1.63,32.15,38.09,1.61,150.25,0.00,0.00,95.71,NA,NA
2025-04-26 00:00:00,33.10,87.81,5.70,8.85,14.46,15.48,11.24,0.28,58.09,1.20,2.19,1.06,NA,1.99,1.52,31.27,41.02,1.17,157.48,0.00,0.00,74.45,NA,NA
2025-04-27 00:00:00,33.38,88.07,3.98,7.51,11.44,15.87,6.62,0.24,60.10,0.90,2.10,1.03,NA,1.64,1.43,28.77,59.98,1.42,89.24,0.00,0.00,37.95,NA,NA
2025-04-28 00:00:00,29.67,76.90,3.90,7.53,11.40,9.24,10.31,0.20,26.01,0.81,2.19,1.32,NA,1.18,1.44,29.50,50.06,1.74,151.53,0.00,0.00,44.35,NA,NA
2025-04-29 00:00:00,33.79,76.93,5.20,9.46,15.15,8.84,9.81,0.19,45.02,0.79,2.20,1.50,NA,0.93,1.29,30.60,45.85,1.71,136.05,0.00,0.00,77.03,NA,NA
2025-04-30 00:00:00,33.46,76.55,7.18,11.40,19.16,11.69,10.26,0.20,63.57,0.93,1.97,1.29,NA,1.20,1.48,31.64,42.62,1.79,164.97,0.00,0.00,88.66,NA,NA
2025-05-01 00:00:00,34.05,76.55,6.52,11.47,18.10,16.17,9.57,0.20,63.57,1.00,2.01,1.11,NA,1.42,1.54,30.27,52.49,2.05,142.83,0.00,0.00,94.03,NA,NA
2025-05-02 00:00:00,34.72,93.00,4.83,10.51,15.34,13.64,8.67,0.22,69.22,0.84,2.05,1.12,NA,1.21,1.41,30.26,50.23,1.94,140.98,0.00,0.00,64.96,NA,NA
2025-05-03 00:00:00,30.20,85.19,5.54,10.67,16.18,13.08,5.10,0.28,64.93,1.22,1.98,1.28,NA,1.47,1.45,28.17,45.20,2.09,154.16,0.00,0.00,39.98,NA,NA
2025-05-04 00:00:00,31.62,82.14,4.46,8.50,12.90,13.98,4.62,0.33,35.66,1.24,1.99,1.51,NA,1.50,1.08,28.65,53.89,1.87,105.37,0.00,0.01,81.02,NA,NA
2025-05-05 00:00:00,31.58,79.27,4.02,7.71,11.77,13.58,3.86,0.34,34.35,0.93,1.97,1.31,NA,1.02,1.42,30.75,45.76,1.59,169.04,0.00,0.04,113.12,NA,NA
2025-05-06 00:00:00,31.73,89.56,4.94,8.90,13.83,14.39,4.90,0.33,34.03,1.47,2.10,1.06,NA,1.39,2.14,30.02,45.88,1.40,129.71,0.00,0.00,144.51,NA,NA
2025-05-07 00:00:00,33.22,79.65,5.11,11.27,16.50,13.58,6.35,0.34,34.04,1.15,1.93,0.95,NA,1.62,2.18,29.59,40.72,1.26,183.86,0.00,0.01,143.07,NA,NA
