Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,29.52,78.78,4.78,17.95,22.73,17.88,8.66,0.77,31.87,0.65,1.24,NA,NA,1.09,0.85,25.06,65.03,0.76,57.78,0.00,0.00,97.31,NA,NA
2025-01-02 00:00:00,29.55,76.13,3.30,17.21,20.42,18.53,10.99,0.61,35.50,0.80,1.76,NA,NA,1.17,0.77,24.02,49.74,0.77,53.35,0.00,0.00,124.30,NA,NA
2025-01-03 00:00:00,30.58,78.11,5.87,20.35,26.46,17.10,8.76,0.65,26.98,0.74,1.56,NA,NA,0.81,1.13,24.49,38.78,0.73,56.76,0.00,0.00,150.52,NA,NA
2025-01-04 00:00:00,30.30,87.20,5.61,13.92,19.53,19.83,25.45,0.61,21.99,0.57,0.82,NA,NA,0.63,1.27,23.78,46.45,0.71,57.06,0.00,0.00,133.06,NA,NA
2025-01-05 00:00:00,30.05,93.41,7.95,18.09,25.97,17.80,13.40,0.72,27.45,0.73,1.70,NA,NA,1.15,1.50,23.53,61.28,0.59,93.65,0.00,0.00,141.39,NA,NA
2025-01-06 00:00:00,29.84,94.40,5.69,11.19,16.88,20.71,8.07,0.71,21.37,0.60,1.79,NA,NA,1.03,1.24,22.98,68.01,0.44,93.97,0.00,0.00,136.86,NA,NA
2025-01-07 00:00:00,29.81,93.13,5.54,14.73,20.13,19.58,3.71,0.70,29.42,0.71,1.08,NA,NA,1.21,0.63,23.67,60.08,0.60,80.10,0.00,0.00,123.33,NA,NA
2025-01-08 00:00:00,29.72,89.73,5.03,17.36,22.16,18.92,22.66,0.62,23.13,0.56,0.87,NA,NA,1.74,0.98,23.36,53.30,0.67,65.24,0.00,0.00,127.03,NA,NA
2025-01-09 00:00:00,29.72,93.67,5.71,11.26,17.01,21.14,12.98,0.58,29.07,0.61,1.02,NA,NA,1.46,0.99,22.62,51.87,0.68,50.07,0.00,0.00,134.45,NA,NA
2025-01-10 00:00:00,30.41,92.27,6.15,10.96,17.12,21.49,14.92,0.62,13.13,0.70,0.78,NA,NA,0.99,0.76,23.01,62.78,0.73,62.89,0.00,0.00,119.32,NA,NA
